tractid,ntaname,totpop00,pop2400,NHW00,A2034y00,colleg00,mdfami00,mdrent00,J,totpop16,pop2416,NHW16,A2034y16,College16,mdfami16,mdrent16,R,NHW0016,A2034y0016,College0016,mdfami0016,mdrent0016,X,scoresraw,score0.025,score0.5,score0.975,Borough_Code,Borough,NHW00PCT,NHW16PCT,NHWPCTDIFF,POSNHWDIFF
36081017200,South Ozone Park,2133,1344,39,408,152,43041,806,NA,2333,1604,56,432,308,71714,1145,NA,0.312802928,-0.03194574,0.698,0.66617876,0.420595533,NA,-0.234978348,-1.325256634,-0.339790235,0.664011515,36081,Queens,0.01828410689170183,0.02400342906129447,0.005719322169592641,TRUE
36081017400,South Ozone Park,2047,1242,36,398,141,57778,724,NA,2564,1753,35,489,319,72361,1341,NA,-0.223814786,-0.019098025,0.603,0.252397106,0.852209945,NA,-0.334592174,-1.196575754,-0.24021995300000001,0.700511812,36081,Queens,0.017586712261846604,0.013650546021840874,-0.00393616624000573,FALSE
36081017600,South Ozone Park,2116,1276,61,438,122,42873,750,NA,2408,1585,45,583,260,63750,1559,NA,-0.351750994,0.169643805,0.716,0.486949829,1.078666667,NA,0.48992675,-0.741337004,0.192573308,1.150438231,36081,Queens,0.028827977315689982,0.018687707641196014,-0.010140269674493968,FALSE
36081017800,South Ozone Park,1967,1291,28,442,160,51374,437,NA,2214,1417,22,521,163,49883,1447,NA,-0.301942186,0.047230295,-0.072,-0.029022463,2.311212815,NA,0.042034715,-0.994502262,-0.118491626,0.755263684,36081,Queens,0.014234875444839857,0.00993676603432701,-0.004298109410512847,FALSE
36081017900,Hunters Point-Sunnyside-West Maspeth,1147,824,383,337,145,28500,708,NA,979,734,344,312,259,45250,1402,NA,0.052301997,0.084689458,1.005,0.587719298,0.980225989,NA,0.770723908,-0.4228154,0.63961297,1.697453977,36081,Queens,0.33391455972101136,0.35137895812053116,0.017464398399519798,TRUE
36081018000,South Ozone Park,954,580,33,268,62,57250,679,NA,1486,841,198,303,106,55804,1333,NA,2.851951548,-0.274165846,0.179,-0.025257642,0.963181149,NA,-0.72226072,-1.302107585,-0.398678666,0.503274832,36081,Queens,0.03459119496855346,0.13324360699865412,0.09865241203010067,TRUE
36081018101,Hunters Point-Sunnyside-West Maspeth,4497,3325,1742,1308,828,40183,749,NA,3727,2883,1216,863,937,40946,1357,NA,-0.15773468,-0.203901975,0.305,0.018988129,0.811748999,NA,-1.248501794,-1.447883839,-0.393852261,0.665096366,36081,Queens,0.387369357349344,0.3262677756909042,-0.06110158165843982,FALSE
36081018102,Hunters Point-Sunnyside-West Maspeth,4418,3267,1712,1292,814,40183,749,NA,3683,3103,1951,1030,1390,73223,1455,NA,0.367028289,-0.043689986,0.798,0.82223826,0.94259012,NA,0.740714733,-0.79587113,0.363402085,1.504885564,36081,Queens,0.38750565866908104,0.5297311973934292,0.14222553872434818,TRUE
36081018200,Baisley Park,2220,1290,5,484,219,39112,785,NA,2602,1824,30,670,343,66950,1423,NA,4.119139124,0.181068599,0.108,0.711750869,0.812738854,NA,0.761819249,-0.6120721,0.308555801,1.219535847,36081,Queens,0.0022522522522522522,0.011529592621060722,0.00927734036880847,TRUE
36081018300,Hunters Point-Sunnyside-West Maspeth,6754,5068,2695,2032,1548,51234,790,NA,6475,4919,2648,1518,2233,66869,1470,NA,0.024897644,-0.220763384,0.486,0.305168443,0.860759494,NA,-0.56833278,-1.296174299,-0.282073898,0.720626657,36081,Queens,0.3990228013029316,0.40895752895752896,0.009934727654597353,TRUE
36081018401,Baisley Park,2516,1338,29,501,115,30000,456,NA,2147,1420,1,501,223,66417,1293,NA,-0.959590768,0.171867722,0.827,1.2139,1.835526316,NA,0.842616139,-0.560640717,0.375448006,1.32978773,36081,Queens,0.011526232114467409,4.657661853749418e-4,-0.011060465929092466,FALSE
36081018402,Baisley Park,2203,1431,15,512,109,60357,744,NA,2440,1613,51,511,200,72232,1597,NA,2.069754098,-0.098894563,0.628,0.196746028,1.146505376,NA,0.444513206,-0.66560649,0.214905506,1.129026716,36081,Queens,0.006808896958692692,0.020901639344262295,0.014092742385569602,TRUE
36081018501,Hunters Point-Sunnyside-West Maspeth,3867,2769,1555,1178,687,40435,794,NA,3777,2675,1375,930,1177,70142,1391,NA,-0.094685467,-0.191714393,0.773,0.734685297,0.751889169,NA,-0.034564635,-1.000688351,0.060591799,1.110360911,36081,Queens,0.4021205068528575,0.3640455387873974,-0.03807496806546007,FALSE
36081018502,Hunters Point-Sunnyside-West Maspeth,3862,2766,1554,1179,687,40435,794,NA,3491,2698,1623,1112,1179,71406,1585,NA,0.155393516,0.043406175,0.759,0.765945344,0.996221662,NA,0.784372598,-0.684943816,0.279442892,1.239805667,36081,Queens,0.40238218539616777,0.46490976797479233,0.06252758257862456,TRUE
36081018600,Baisley Park,1802,1127,11,241,162,51256,967,NA,2063,1276,40,533,185,64265,1684,NA,2.176309875,0.931815851,0.009,0.253804433,0.741468459,NA,0.562816877,-0.630640855,0.263289114,1.161352189,36081,Queens,0.006104328523862375,0.019389238972370333,0.013284910448507957,TRUE
36081018700,Hunters Point-Sunnyside-West Maspeth,3138,2313,1364,737,635,46603,793,NA,3077,2312,921,1018,978,84183,1384,NA,-0.311394158,0.408658542,0.541,0.806385855,0.745271122,NA,0.549083839,-0.755327371,0.263616077,1.268220322,36081,Queens,0.4346717654557043,0.29931751706207343,-0.13535424839363086,FALSE
36081018800,Baisley Park,1434,915,2,306,96,50417,711,NA,1493,985,8,412,191,85938,1349,NA,2.841929002,0.293198324,0.848,0.704544102,0.897327707,NA,1.50722512,-0.364777868,0.545297119,1.470944987,36081,Queens,0.001394700139470014,0.0053583389149363695,0.003963638775466355,TRUE
36081018900,Hunters Point-Sunnyside-West Maspeth,3547,2566,1015,890,631,37447,716,NA,3542,2685,1069,1032,964,64167,1511,NA,0.054688704,0.16118742,0.46,0.713541806,1.110335196,NA,0.7578433,-0.516767129,0.435956185,1.396321944,36081,Queens,0.2861573160417254,0.3018068887634105,0.0156495727216851,TRUE
36081019000,Baisley Park,2288,1320,46,443,189,37550,705,NA,2437,1616,46,615,160,76681,1428,NA,-0.061140747,0.303382485,-0.309,1.042103862,1.025531915,NA,0.141551604,-0.918610485,-0.047498854,0.825533454,36081,Queens,0.020104895104895104,0.01887566680344686,-0.0012292283014482437,FALSE
36081019200,Baisley Park,2104,1289,12,349,237,52892,822,NA,2092,1518,17,510,384,74643,1396,NA,0.424792862,0.469700373,0.376,0.411234213,0.698296837,NA,0.321273909,-0.920121385,-0.015104835,0.901291564,36081,Queens,0.005703422053231939,0.008126195028680689,0.0024227729754487497,TRUE
36081019400,South Jamaica,2910,1781,59,571,220,54759,861,NA,2549,1818,1,687,300,67446,1197,NA,-0.980650438,0.373547815,0.336,0.231687942,0.390243902,NA,-2.231795977,-1.965130621,-1.043321571,-0.127595756,36081,Queens,0.02027491408934708,3.9231071008238524e-4,-0.019882603379264695,FALSE
36081019600,South Jamaica,2604,1597,31,543,288,45517,733,NA,2877,1800,24,609,333,71719,1296,NA,-0.299270073,0.015122797,0.026,0.575653053,0.768076398,NA,-0.620619323,-1.321105968,-0.489924712,0.352833009,36081,Queens,0.011904761904761904,0.008342022940563087,-0.0035627389641988173,FALSE
36081019800,South Jamaica,2994,1731,81,779,180,27059,720,NA,3117,1816,16,711,247,37500,1249,NA,-0.810263905,-0.123307812,0.308,0.385860527,0.734722222,NA,-1.349284239,-1.961309064,-0.911963715,0.159289605,36081,Queens,0.027054108216432865,0.005133140840551813,-0.02192096737588105,FALSE
36081019900,Hunters Point-Sunnyside-West Maspeth,1317,949,345,591,45,19571,825,NA,888,706,154,320,48,78942,1260,NA,-0.337974931,-0.196963461,0.434,3.033621174,0.527272727,NA,0.596483469,-0.485657288,0.532736066,1.560558906,36081,Queens,0.2619589977220957,0.17342342342342343,-0.08853557429867226,FALSE
36081020200,South Jamaica,1712,1055,34,417,77,48742,907,NA,1675,1097,12,396,181,52305,1227,NA,-0.639262511,-0.029382583,1.261,0.073099175,0.352811466,NA,-1.267306276,-1.668006116,-0.771182215,0.094036347,36081,Queens,0.01985981308411215,0.007164179104477612,-0.012695633979634536,FALSE
36081020400,Jamaica,1936,1183,48,332,108,35768,615,NA,2307,1473,131,515,162,50536,1192,NA,1.290275972,0.301747954,0.205,0.412883024,0.938211382,NA,0.507932512,-1.206931259,-0.200114945,0.805658333,36081,Queens,0.024793388429752067,0.056783701777199824,0.03199031334744776,TRUE
36081020500,Hunters Point-Sunnyside-West Maspeth,1248,747,464,327,96,42307,806,NA,1176,821,141,305,138,57813,1403,NA,-0.677515834,-0.010172876,0.308,0.366511452,0.740694789,NA,-0.960766615,-1.621034392,-0.463427357,0.704400879,36081,Queens,0.3717948717948718,0.11989795918367346,-0.25189691261119834,FALSE
36081020600,Jamaica,1912,1045,288,518,100,38085,806,NA,1930,1290,217,420,80,55962,1238,NA,-0.25355498,-0.196751155,-0.352,0.469397401,0.535980149,NA,-1.958341165,-2.024452405,-1.032311131,-0.042730391,36081,Queens,0.1506276150627615,0.11243523316062176,-0.03819238190213975,FALSE
36081020800,Jamaica,2574,1529,469,652,223,40718,747,NA,2847,1857,225,684,234,62692,1394,NA,-0.566258726,-0.051516934,-0.136,0.539663048,0.866131191,NA,-1.045982137,-1.391596135,-0.472431221,0.480329235,36081,Queens,0.1822066822066822,0.07903055848261328,-0.10317612372406892,FALSE
36081021200,Jamaica,2837,1723,176,707,61,27591,691,NA,2302,1644,139,626,319,42250,1177,NA,-0.026678876,0.091211504,4.481,0.531296437,0.703328509,NA,1.569726065,-0.483342313,0.535496844,1.552458949,36081,Queens,0.062037363412054986,0.060382276281494354,-0.0016550871305606313,FALSE
36081021400,Briarwood-Jamaica Hills,6146,4099,1282,1391,903,45383,778,NA,6967,4690,671,1613,1707,56778,1448,NA,-0.538277285,0.022949002,0.652,0.251085208,0.861182519,NA,-0.449766883,-1.142511448,-0.253457933,0.615087052,36081,Queens,0.20859095346566872,0.09631118128319219,-0.11227977218247653,FALSE
36081021600,Kew Gardens,4969,3555,1743,1379,1037,46048,797,NA,4483,3255,1231,869,1504,65417,1567,NA,-0.217181783,-0.301517116,0.584,0.420626303,0.966122961,NA,-0.496212272,-1.166578766,-0.360747798,0.470814431,36081,Queens,0.35077480378345743,0.27459290653580193,-0.0761818972476555,FALSE
36081022001,Briarwood-Jamaica Hills,6158,4625,2597,1873,1615,47807,774,NA,6012,4788,1625,2236,2255,66552,1391,NA,-0.359082502,0.222798042,0.349,0.392097392,0.797157623,NA,-0.207630338,-1.401811917,-0.337848888,0.709452145,36081,Queens,0.42172783371224426,0.270292747837658,-0.15143508587458626,FALSE
36081022002,Briarwood-Jamaica Hills,4972,3767,2166,1226,1501,51834,737,NA,6650,4990,2176,1750,2066,77997,1434,NA,-0.248878984,0.067227612,0.039,0.50474592,0.945725916,NA,-0.342946669,-1.341619922,-0.428642133,0.48541846,36081,Queens,0.4356395816572808,0.32721804511278196,-0.10842153654449882,FALSE
36081023000,Briarwood-Jamaica Hills,1734,1220,710,530,320,52008,752,NA,2274,1502,718,422,658,104063,1792,NA,-0.228875098,-0.392851098,0.67,1.000903707,1.382978723,NA,0.38070937,-1.11769842,-0.108090099,0.905288149,36081,Queens,0.40945790080738176,0.31574318381706246,-0.0937147169903193,FALSE
36081023200,Briarwood-Jamaica Hills,5019,3473,1176,1156,996,47718,792,NA,5271,3958,704,1184,1425,75625,1451,NA,-0.429980757,-0.024745309,0.255,0.58483172,0.832070707,NA,-0.423934409,-1.365188773,-0.334474263,0.670211536,36081,Queens,0.23430962343096234,0.13356099411876304,-0.1007486293121993,FALSE
36081023500,Hunters Point-Sunnyside-West Maspeth,8450,5303,1088,2662,636,36947,694,NA,8843,6168,685,2655,919,41938,1405,NA,-0.398384856,-0.046954669,0.242,0.135085393,1.024495677,NA,-0.745910932,-1.25962112,-0.358030769,0.565339921,36081,Queens,0.12875739644970413,0.07746239963813185,-0.05129499681157228,FALSE
36081023600,Briarwood-Jamaica Hills,2817,1831,387,608,423,46932,727,NA,2924,2034,242,726,539,54250,1490,NA,-0.397559889,0.150383172,0.147,0.155927725,1.049518569,NA,-0.506793721,-1.331784149,-0.444307279,0.489281376,36081,Queens,0.13738019169329074,0.08276333789329686,-0.054616853799993884,FALSE
36081023800,Jamaica,5272,3115,205,1635,234,29929,717,NA,4951,3440,172,1166,774,40795,1263,NA,-0.106577139,-0.240612807,1.995,0.36305924,0.761506276,NA,0.140018529,-1.166323598,-0.10744868,0.938839933,36081,Queens,0.038884673748103185,0.03474045647343971,-0.004144217274663478,FALSE
36081024000,Jamaica,5748,3537,226,1843,256,31875,714,NA,6402,4420,222,1641,778,37647,1346,NA,-0.118046628,-0.200562833,1.432,0.181082353,0.885154062,NA,-0.115961699,-1.170492486,-0.251069842,0.649968659,36081,Queens,0.03931802366040362,0.03467666354264293,-0.004641360117760694,FALSE
36081024300,Elmhurst-Maspeth,5325,3700,2059,1367,755,43397,801,NA,6346,4585,1792,1342,1050,64841,1615,NA,-0.269700164,-0.176234602,0.122,0.494135539,1.016229713,NA,-0.566800801,-1.406806685,-0.502342389,0.3871598,36081,Queens,0.38666666666666666,0.2823826032146234,-0.10428406345204327,FALSE
36081024500,Woodside,4608,3515,2469,1174,891,48211,698,NA,5770,4528,2088,1320,1431,69837,1463,NA,-0.324623319,-0.10206998,0.247,0.448569828,1.095988539,NA,-0.299725207,-1.519009656,-0.54105925,0.474797149,36081,Queens,0.5358072916666666,0.3618717504332756,-0.17393554123339106,FALSE
36081024700,Woodside,1442,1052,369,490,279,35000,766,NA,1504,1048,230,371,196,60938,1413,NA,-0.402388572,-0.274069149,-0.295,0.741085714,0.84464752,NA,-1.379878862,-1.874678026,-0.957356499,-0.053894425,36081,Queens,0.25589459084604715,0.1529255319148936,-0.10296905893115355,FALSE
36081024900,Woodside,5095,3851,1881,1469,1150,45877,800,NA,5043,3945,1409,1455,1365,55759,1496,NA,-0.243206457,6.8276e-4,0.159,0.215402053,0.87,NA,-0.742843416,-1.703392232,-0.749468169,0.200918214,36081,Queens,0.3691854759568204,0.2793971842157446,-0.08978829174107578,FALSE
36081025100,Woodside,5501,4011,1775,1569,935,41563,786,NA,6119,4429,1742,1298,1581,55333,1406,NA,-0.117710755,-0.256274041,0.531,0.331304285,0.788804071,NA,-0.728775893,-1.541043971,-0.601307667,0.307980364,36081,Queens,0.32266860570805306,0.2846870403660729,-0.03798156534198016,FALSE
36081025301,Hunters Point-Sunnyside-West Maspeth,4350,3041,1268,1397,824,35518,753,NA,3898,3193,1585,1174,1194,59191,1456,NA,0.394946126,-0.062180815,0.38,0.666507123,0.933598938,NA,0.236997313,-1.197492188,-0.119772478,0.950190413,36081,Queens,0.29149425287356323,0.4066187788609543,0.11512452598739109,TRUE
36081025302,Hunters Point-Sunnyside-West Maspeth,3485,2436,1016,1126,661,35518,753,NA,3053,2414,673,827,577,49637,1408,NA,-0.243868494,-0.161615777,-0.119,0.397516752,0.869853918,NA,-1.116119984,-1.803305813,-0.751313568,0.327391361,36081,Queens,0.29153515064562413,0.22043891254503767,-0.07109623810058646,FALSE
36081025400,South Jamaica,6853,3764,28,1415,418,29640,421,NA,9155,5583,1,2198,737,43837,889,NA,-0.973265975,0.1627695,0.189,0.478981107,1.111638955,NA,-1.212158121,-1.346534958,-0.467432498,0.408679638,36081,Queens,0.0040858018386108275,1.0922992900054615e-4,-0.003976571909610281,FALSE
36081025500,Woodside,1808,1387,600,449,356,49353,841,NA,1471,1118,434,482,466,105446,1534,NA,-0.110954,0.319430292,0.624,1.136567179,0.824019025,NA,1.008200947,-0.830535163,0.14058451,1.093747752,36081,Queens,0.33185840707964603,0.29503738953093134,-0.036821017548714696,FALSE
36081025700,Woodside,1577,1142,459,450,341,40284,797,NA,1419,1096,352,305,321,73056,1359,NA,-0.147725929,-0.246754365,-0.019,0.81352398,0.705144291,NA,-0.890279012,-1.516559998,-0.606316823,0.297453927,36081,Queens,0.29105897273303744,0.24806201550387597,-0.04299695722916147,FALSE
36081025800,South Jamaica,1639,884,1,295,72,34808,747,NA,2405,1561,1,491,295,64000,1615,NA,-0.318503119,0.13428803,1.32,0.83865778,1.161981258,NA,1.280628161,-0.317810619,0.624149766,1.599224539,36081,Queens,6.101281269066504e-4,4.158004158004158e-4,-1.9432771110623455e-4,FALSE
36081025900,Woodside,3362,2285,692,947,484,37308,783,NA,3524,2623,528,935,661,44861,1447,NA,-0.272069968,-0.058059563,0.19,0.202449877,0.848020434,NA,-0.862361784,-1.778925099,-0.795846269,0.202603101,36081,Queens,0.20582986317668056,0.14982973893303064,-0.05600012424364992,FALSE
36081026000,South Jamaica,1639,884,12,343,67,20625,457,NA,2425,1316,4,724,100,47656,1262,NA,-0.774707904,0.426631,0.003,1.310593939,1.761487965,NA,1.073932155,-0.535035158,0.461786474,1.474819686,36081,Queens,0.007321537522879805,0.0016494845360824743,-0.005672052986797331,FALSE
36081026100,Woodside,7233,4788,958,2410,947,37064,720,NA,7139,4739,506,1543,1142,44576,1325,NA,-0.464861631,-0.351320809,0.218,0.202676452,0.840277778,NA,-1.524777251,-2.106032697,-1.10985236,-0.116902997,36081,Queens,0.1324484999308724,0.07087827426810478,-0.061570225662767625,FALSE
36081026200,South Jamaica,1176,703,49,256,73,58214,709,NA,1167,747,1,236,148,78875,1402,NA,-0.979434447,-0.071015424,0.908,0.354914625,0.977433004,NA,-1.340408191,-1.397025594,-0.444488511,0.495138388,36081,Queens,0.041666666666666664,8.56898029134533e-4,-0.040809768637532134,FALSE
36081026300,Woodside,5997,4032,851,1816,1058,36837,776,NA,6780,4682,566,1605,1400,55024,1437,NA,-0.411710325,-0.218257816,0.14,0.493715558,0.851804124,NA,-0.925834204,-1.830323084,-0.85922818,0.101929821,36081,Queens,0.14190428547607137,0.08348082595870207,-0.0584234595173693,FALSE
36081026400,South Jamaica,2177,1409,2,402,118,47337,372,NA,2643,1659,14,519,297,67500,1100,NA,4.765796443,0.063414483,1.138,0.425945877,1.956989247,NA,2.366218652,-0.131687726,0.727988626,1.59517758,36081,Queens,9.186954524575103e-4,0.0052970109723798715,0.004378315519922361,TRUE
36081026500,Elmhurst-Maspeth,4540,3176,392,1510,765,36607,782,NA,4213,3061,427,1107,1096,55462,1471,NA,0.173832695,-0.209985491,0.487,0.515065425,0.881074169,NA,-0.220539411,-1.560832237,-0.645215789,0.252947015,36081,Queens,0.08634361233480176,0.10135295513885592,0.015009342804054165,TRUE
36081026600,South Jamaica,1771,1196,5,289,112,30515,370,NA,1907,1365,1,287,157,70250,567,NA,-0.814263241,-0.077743081,0.228,1.302146485,0.532432432,NA,-0.83806226,-1.342641647,-0.32901954,0.658376322,36081,Queens,0.00282326369282891,5.243838489774515e-4,-0.0022988798438514585,FALSE
36081026700,Elmhurst,6415,4435,601,2131,1106,36021,745,NA,6229,4659,274,2075,848,44464,1337,NA,-0.53047965,0.002796896,-0.27,0.23439105,0.794630872,NA,-1.590500642,-1.933603332,-1.103534269,-0.25521019,36081,Queens,0.09368667186282151,0.043987799004655645,-0.04969887285816586,FALSE
36081026901,Elmhurst,6243,4158,368,1928,1010,35443,774,NA,5152,3756,132,1373,830,49271,1521,NA,-0.565346088,-0.137059229,-0.09,0.390147561,0.965116279,NA,-1.160946392,-1.933519431,-1.061686443,-0.201063773,36081,Queens,0.05894601954188691,0.02562111801242236,-0.03332490152946455,FALSE
36081026902,Elmhurst,4270,2844,252,1326,692,35443,774,NA,4363,3084,171,1320,845,47414,1230,NA,-0.335892734,-0.025744045,0.126,0.337753576,0.589147287,NA,-1.113978158,-2.185592555,-1.117173533,-0.059788225,36081,Queens,0.05901639344262295,0.03919321567728627,-0.01982317776533668,FALSE
36081027000,South Jamaica,1555,876,40,271,87,52143,723,NA,1999,1051,27,391,145,47614,1257,NA,-0.474924962,0.122341614,0.389,-0.086857296,0.738589212,NA,-1.146997572,-1.468355522,-0.557820511,0.33970379,36081,Queens,0.02572347266881029,0.013506753376688344,-0.012216719292121946,FALSE
36081027100,Elmhurst,8911,5662,673,2339,1148,35283,745,NA,8359,5638,398,1732,1308,60802,1322,NA,-0.369565275,-0.210613337,0.144,0.723266162,0.774496644,NA,-0.748083024,-1.918053924,-1.043450396,-0.193179404,36081,Queens,0.07552463247671418,0.047613350879291784,-0.027911281597422392,FALSE
36081027200,Baisley Park,2097,1410,24,598,104,40655,718,NA,2384,1560,8,636,170,55346,1154,NA,-0.706795302,-0.064490696,0.477,0.361357767,0.60724234,NA,-1.133591445,-1.635433873,-0.629076244,0.390452937,36081,Queens,0.011444921316165951,0.003355704697986577,-0.008089216618179374,FALSE
36081027300,Jackson Heights,9459,5588,431,2646,713,34631,783,NA,7991,5250,253,2161,588,38209,1305,NA,-0.305155945,-0.033261484,-0.122,0.103317837,0.666666667,NA,-1.609499892,-2.374635305,-1.471699669,-0.552600453,36081,Queens,0.04556507030341474,0.031660618195469906,-0.013904452107944831,FALSE
36081027400,Baisley Park,1841,1218,26,351,97,40588,824,NA,1722,1226,1,333,233,61750,1293,NA,-0.95888055,0.014279758,1.386,0.521385631,0.569174757,NA,-1.080931553,-1.625785974,-0.633956966,0.364381694,36081,Queens,0.014122759369907659,5.807200929152149e-4,-0.013542039276992443,FALSE
36081027500,Jackson Heights,7115,4596,904,1940,818,41056,795,NA,6907,5016,506,1887,642,41417,1345,NA,-0.423409431,0.001972077,-0.281,0.008792868,0.691823899,NA,-1.991247938,-2.530179081,-1.558988863,-0.606885497,36081,Queens,0.1270555165144062,0.07325901259591719,-0.053796503918489,FALSE
36081027600,Baisley Park,1179,676,5,305,83,32941,959,NA,1198,863,4,316,132,61406,1608,NA,-0.212687813,0.019633816,0.246,0.864120701,0.676746611,NA,-0.179511372,-1.07786742,-0.170498522,0.726498061,36081,Queens,0.004240882103477523,0.00333889816360601,-9.01983939871513e-4,FALSE
36081027700,Jackson Heights,9360,6057,1242,2742,1028,38013,761,NA,7779,5691,670,1530,1030,43034,1286,NA,-0.350909453,-0.328608162,0.066,0.132086391,0.689881735,NA,-1.860358754,-2.422703303,-1.452850089,-0.504611095,36081,Queens,0.1326923076923077,0.08612932253503021,-0.046562985157277484,FALSE
36081027800,Baisley Park,2277,1284,1,405,80,29935,476,NA,2368,1485,1,541,202,55729,668,NA,-0.038429054,0.284468844,1.183,0.861666945,0.403361345,NA,0.509194228,-0.947641496,0.062884845,1.077234812,36081,Queens,4.391743522178305e-4,4.222972972972973e-4,-1.6877054920533176e-5,FALSE
36081027900,Jackson Heights,6763,4672,1376,1771,1070,46195,770,NA,6541,4995,1082,1748,1104,49769,1395,NA,-0.186974691,0.020511975000000002,-0.035,0.07736768,0.811688312,NA,-1.180559216,-2.106713294,-1.128516291,-0.167480776,36081,Queens,0.2034600029572675,0.16541813178413087,-0.03804187117313662,FALSE
36081028000,St. Albans,1733,1085,10,401,155,47885,818,NA,1926,1288,1,488,255,93167,1287,NA,-0.910020768,0.095009102,0.386,0.945640597,0.573349633,NA,-0.940383432,-1.272494189,-0.341888278,0.557103377,36081,Queens,0.005770340450086555,5.192107995846313e-4,-0.005251129650501924,FALSE
36081028100,Jackson Heights,6120,4453,1981,1443,1204,50614,770,NA,4462,3674,1081,1036,1510,55233,1273,NA,-0.251549514,-0.015274282,0.52,0.091259335,0.653246753,NA,-0.909331849,-1.896012501,-0.896640231,0.112202533,36081,Queens,0.32369281045751636,0.2422680412371134,-0.08142476922040295,FALSE
36081028200,St. Albans,1267,805,5.5,174,118,54323,806,NA,1790,1129,23,285,351,80313,1491,NA,1.959979685,0.159362358,1.121,0.478434549,0.849875931,NA,1.109533135,-0.61587771,0.390478148,1.390262921,36081,Queens,0.004340962904498816,0.012849162011173185,0.008508199106674368,TRUE
36081028300,Jackson Heights,8241,5708,2202,2094,1229,37205,799,NA,7446,5716,1595,2083,2172,63933,1422,NA,-0.198321466,0.100954764,0.765,0.718398065,0.779724656,NA,0.385166778,-1.396335485,-0.438654953,0.487117804,36081,Queens,0.26720058245358574,0.21420897125973676,-0.052991611193848986,FALSE
36081028400,Baisley Park,3281,2057,23,645,299,53185,955,NA,4354,2648,37,1102,429,82742,1675,NA,0.212248607,0.287477611,0.115,0.5557394,0.753926702,NA,0.031088419,-1.023028875,-0.085202955,0.838176401,36081,Queens,0.007010057909174032,0.008497932935231971,0.0014878750260579393,TRUE
36081028500,Jackson Heights,4979,3795,2172,1223,1355,51321,733,NA,5152,3846,1755,894,1896,67875,1380,NA,-0.219121309,-0.293556662,0.381,0.322558017,0.882673943,NA,-0.87197257,-1.822666998,-0.871113914,0.096458372,36081,Queens,0.4362321751355694,0.3406444099378882,-0.0955877651976812,FALSE
36081028700,Jackson Heights,6545,4971,2323,1619,1484,42178,756,NA,6321,4877,2045,1434,1785,71389,1266,NA,-0.088476304,-0.082880003,0.226,0.692564844,0.674603175,NA,-0.451766879,-1.82316436,-0.741242353,0.317442292,36081,Queens,0.3549274255156608,0.3235247587407056,-0.031402666774955235,FALSE
36081028800,Baisley Park,4366,2616,69,855,381,46890,818,NA,4703,3254,57,1182,680,65089,1445,NA,-0.233107452,0.283394325,0.435,0.388121135,0.766503667,NA,-0.028218136,-0.997366602,-0.133093902,0.714027742,36081,Queens,0.01580393953275309,0.012119923453115033,-0.0036840160796380583,FALSE
36081028900,Jackson Heights,5484,3906,1730,1369,1535,49541,836,NA,5043,3803,1079,1039,1445,65732,1439,NA,-0.321759344,-0.174683406,-0.033,0.32682021,0.721291866,NA,-1.356838645,-2.063423173,-1.102464717,-0.141616377,36081,Queens,0.31546316557257476,0.21395994447749356,-0.1015032210950812,FALSE
36081029100,Jackson Heights,7053,5057,1452,2161,1118,36250,778,NA,6476,4825,1033,1547,1409,51286,1345,NA,-0.225180131,-0.220344781,0.321,0.414786207,0.728791774,NA,-0.882961304,-1.808584046,-0.837442909,0.120215655,36081,Queens,0.20586984262016164,0.15951204447189624,-0.046357798148265406,FALSE
36081029300,Woodside,1375,927,249,393,325,38530,765,NA,1109,821,111,316,256,78250,1533,NA,-0.447293231,-0.003067661,-0.111,1.030885025,1.003921569,NA,-0.209575888,-1.473924768,-0.610727858,0.269264472,36081,Queens,0.18109090909090908,0.10009017132551848,-0.0810007377653906,FALSE
36081029400,Springfield Gardens North,6133,4126,165,1256,798,52740,745,NA,7252,4643,29,1317,1091,77639,1284,NA,-0.851362216,-0.113229362,0.215,0.472108457,0.723489933,NA,-1.442823371,-1.506839976,-0.590798015,0.288007823,36081,Queens,0.026903636067177564,0.003998896856039713,-0.02290473921113785,FALSE
36081029500,Woodside,3906,2892,1758,921,836,49485,698,NA,3559,2797,1343,649,1077,80781,1350,NA,-0.161580457,-0.226626445,0.332,0.632434071,0.934097421,NA,-0.3454502,-1.348254998,-0.297749394,0.787552078,36081,Queens,0.4500768049155146,0.37735318909806126,-0.07272361581745335,FALSE
36081029700,Woodside,1946,1382,743,515,414,44333,801,NA,2265,1546,936,480,617,63333,1523,NA,0.082334905,-0.199228445,0.332,0.428574651,0.901373283,NA,-0.440812944,-1.060303751,-0.250593483,0.523740988,36081,Queens,0.381808838643371,0.41324503311258276,0.03143619446921175,TRUE
36081030600,Springfield Gardens South-Brookville,4145,2580,190,945,511,54343,1109,NA,4372,2765,160,789,600,78142,1575,NA,-0.201617952,-0.208429544,0.096,0.437940489,0.420198377,NA,-1.529533814,-1.604103668,-0.706629583,0.200510156,36081,Queens,0.045838359469240045,0.036596523330283626,-0.009241836138956419,FALSE
36081030902,Jackson Heights,7870,5361,2458,2056,1371,46489,815,NA,7954,5245,1752,1480,1243,37167,1515,NA,-0.294752803,-0.28775772,-0.073,-0.200520553,0.858895706,NA,-2.241478194,-2.333735777,-1.351786269,-0.397977285,36081,Queens,0.3123252858958069,0.22026653256223283,-0.09205875333357405,FALSE
