nta_id,total_pop,mean_income,below_poverty_line_count,below_poverty_line_and_50_count,mean_rent,unemployment_count,latinx_count,white_count,black_count,native_count,asian_count,naturalized_citizen_count,noncitizen_count,uninsured_count,school_count,eviction_count,store_count,sub_count,bus_count,mean_ridership,perc_covered_by_transit,nta_type,Name,transportation_desert_4cat,transportation_desert_3cat,borough.x,borough.y,geometry
BX0302,26167,26414.333333333332,11606,5040,917.5,1608,13797,388,11710,38,15,3177,3248,1733,20,310,28,1,32,NA,30.23622462246992,0,Claremont Village-Claremont (East),Limited,Typical,Bronx,Bronx,"list(c(-73.905979, -73.906906, -73.907402, -73.908691, -73.909621, -73.91049, -73.909713, -73.90896, -73.906571, -73.905531, -73.904506, -73.903435, -73.901856, -73.901212, -73.899968, -73.899031, -73.89827, -73.896639, -73.895367, -73.894809, -73.901304, -73.904851, -73.904937, -73.905, -73.905032, -73.905312, -73.905607, -73.905383, -73.905979, 40.838505, 40.837023, 40.836232, 40.833938, 40.832281, 40.830737, 40.83047, 40.830226, 40.829452, 40.829104, 40.830625, 40.832216, 40.834622, 40.835498, 
40.837655, 40.839331, 40.84068, 40.8435, 40.842895, 40.843761, 40.844477, 40.844726, 40.843375, 40.842535, 40.842263, 40.840455, 40.839844, 40.839769, 40.838505))"
BX0303,27953,29124.14285714286,9847,3999,982,1293,18107,275,9118,20,279,5232,4502,2649,13,614,70,3,50,4365.333333333333,100,0,Crotona Park East,Excellent,Excellent,Bronx,Bronx,"list(c(-73.887289, -73.888412, -73.888741, -73.890601, -73.891481, -73.893946, -73.896966, -73.896369, -73.896473, -73.896692, -73.897172, -73.896696, -73.896395, -73.895603, -73.895292, -73.894836, -73.892933, -73.891913, -73.890905, -73.88885, -73.887895, -73.886092, -73.886613, -73.887074, -73.88797, -73.88741, -73.884411, -73.884531, -73.883832, -73.883887, -73.882354, -73.879983, -73.882222, -73.882006, -73.882741, -73.883468, -73.884649, -73.886185, -73.886598, -73.887289, 40.838135, 40.838553, 
40.837968, 40.836898, 40.836687, 40.836431, 40.834343, 40.83351, 40.833047, 40.831966, 40.830368, 40.830414, 40.828763, 40.828316, 40.828143, 40.82624, 40.826787, 40.826794, 40.826788, 40.826768, 40.826743, 40.827695, 40.825329, 40.823307, 40.82226, 40.822537, 40.82297, 40.825647, 40.828271, 40.829809, 40.831505, 40.83468, 40.835463, 40.83746, 40.838644, 40.839057, 40.839175, 40.840105, 40.839279, 40.838135))"
BX0391,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,5,1,1,6,NA,66.05216734685496,9,Crotona Park,Limited,Typical,Bronx,Bronx,"list(c(-73.901212, -73.898453, -73.896966, -73.893946, -73.891481, -73.890601, -73.888741, -73.888412, -73.887289, -73.886598, -73.888138, -73.888691, -73.890174, -73.892169, -73.894101, -73.895367, -73.896639, -73.89827, -73.899031, -73.899968, -73.901212, 40.835498, 40.834721, 40.834343, 40.836431, 40.836687, 40.836898, 40.837968, 40.838553, 40.838135, 40.839279, 40.839862, 40.839158, 40.839874, 40.84105, 40.84219, 40.842895, 40.8435, 40.84068, 40.839331, 40.837655, 40.835498))"
BX0401,61126,31784.583333333332,21124,8021,1161.3076923076924,2697,37773,1402,19414,362,1105,11762,14071,6143,22,1062,118,3,46,13924.666666666666,94.70284659709708,0,Concourse-Concourse Village,Excellent,Excellent,Bronx,Bronx,"list(c(-73.92318, -73.922217, -73.924261, -73.925927, -73.924047, -73.922669, -73.923062, -73.923473, -73.924737, -73.925645, -73.926321, -73.927313, -73.925185, -73.924025, -73.922652, -73.921948, -73.920665, -73.92034, -73.91937, -73.918337, -73.916773, -73.916088, -73.916614, -73.915451, -73.913512, -73.91131, -73.911694, -73.90896, -73.909713, -73.91049, -73.909621, -73.908691, -73.909574, -73.910342, -73.912057, -73.9129, -73.913793, -73.914817, -73.915871, -73.916467, -73.918412, -73.920479, 
-73.920125, -73.922372, -73.92318, 40.834517, 40.834163, 40.830681, 40.827812, 40.827244, 40.826854, 40.826096, 40.825425, 40.822641, 40.821131, 40.820568, 40.81856, 40.818013, 40.819285, 40.820494, 40.821032, 40.821837, 40.822095, 40.822718, 40.823385, 40.824387, 40.824838, 40.824992, 40.825748, 40.824805, 40.824849, 40.827759, 40.830226, 40.83047, 40.830737, 40.832281, 40.833938, 40.834188, 40.834431, 40.835013, 40.835297, 40.8356, 40.83599, 40.836393, 40.835778, 40.83644, 40.83714, 40.837588, 
40.836109, 40.834517))"
BX0402,32234,31593,11689,4158,1109,1291,21419,676,9605,30,173,6143,6454,3271,3,471,49,1,34,NA,90.98284126312586,0,Highbridge,Excellent,Excellent,Bronx,Bronx,"list(c(-73.923057, -73.924734, -73.928159, -73.930406, -73.930606, -73.933006, -73.933144, -73.933459, -73.933059, -73.931143, -73.930852, -73.929932, -73.928756, -73.927264, -73.925364, -73.924394, -73.923967, -73.922372, -73.922216, -73.92164, -73.921357, -73.921495, -73.921945, -73.922422, -73.922921, -73.922685, -73.923057, 40.844571, 40.844813, 40.845492, 40.840279, 40.839679, 40.835679, 40.834815, 40.833184, 40.828156, 40.828316, 40.82836, 40.828636, 40.829186, 40.830565, 40.832625, 40.834484, 
40.835082, 40.836109, 40.837986, 40.838888, 40.840189, 40.840349, 40.841045, 40.841837, 40.843327, 40.844568, 40.844571))"
BX0403,50367,33928,16260,8997,1217.75,2678,36120,951,11797,67,786,9195,14321,5361,13,885,102,3,48,7130,100,0,Mount Eden-Claremont (West),Excellent,Excellent,Bronx,Bronx,"list(c(-73.909361, -73.911143, -73.911899, -73.913485, -73.914199, -73.916726, -73.917402, -73.918478, -73.91981, -73.922685, -73.922921, -73.922422, -73.921945, -73.921495, -73.921357, -73.92164, -73.922216, -73.922372, -73.920125, -73.920479, -73.918412, -73.916467, -73.915871, -73.914817, -73.913793, -73.9129, -73.912057, -73.910342, -73.909574, -73.908691, -73.907402, -73.906906, -73.905979, -73.905383, -73.905607, -73.906943, -73.90798, -73.909164, -73.909458, -73.90891, -73.909628, -73.909547, 
-73.90863, -73.907744, -73.905, -73.904937, -73.904851, -73.906653, -73.907548, -73.909361, 40.845006, 40.845063, 40.845231, 40.845266, 40.845115, 40.84505, 40.845036, 40.845117, 40.844765, 40.844568, 40.843327, 40.841837, 40.841045, 40.840349, 40.840189, 40.838888, 40.837986, 40.836109, 40.837588, 40.83714, 40.83644, 40.835778, 40.836393, 40.83599, 40.8356, 40.835297, 40.835013, 40.834431, 40.834188, 40.833938, 40.836232, 40.837023, 40.838505, 40.839769, 40.839844, 40.838106, 40.837178, 40.836982, 
40.837057, 40.838376, 40.842396, 40.843045, 40.843009, 40.842703, 40.842535, 40.843375, 40.844726, 40.844849, 40.844908, 40.845006))"
BX0492,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,1,23,1,1,1,NA,100,9,Claremont Park,Excellent,Excellent,Bronx,Bronx,"list(c(-73.909628, -73.90891, -73.909458, -73.909164, -73.90798, -73.906943, -73.905607, -73.905312, -73.905032, -73.905, -73.907744, -73.90863, -73.909547, -73.909628, 40.842396, 40.838376, 40.837057, 40.836982, 40.837178, 40.838106, 40.839844, 40.840455, 40.842263, 40.842535, 40.842703, 40.843009, 40.843045, 40.842396))"
BX0501,55215,28252.166666666668,21280,7943,1133.5,2952,38499,673,14792,0,845,10153,12267,4904,14,1048,73,2,58,8019,90.60777795692026,0,University Heights (South)-Morris Heights,Excellent,Excellent,Bronx,Bronx,"list(c(-73.90981, -73.910208, -73.910904, -73.913284, -73.915417, -73.915388, -73.916642, -73.91719, -73.917217, -73.917901, -73.91929, -73.920005, -73.920958, -73.921215, -73.922978, -73.923904, -73.927296, -73.928159, -73.924734, -73.923057, -73.922685, -73.91981, -73.918478, -73.917402, -73.916726, -73.914199, -73.912364, -73.911973, -73.91168, -73.910582, -73.909215, -73.908418, -73.907333, -73.90557, -73.904684, -73.90566, -73.904868, -73.906798, -73.907071, -73.907773, -73.90981, 40.857348, 
40.858289, 40.858778, 40.859619, 40.858701, 40.859129, 40.857988, 40.856837, 40.856015, 40.856937, 40.857475, 40.856679, 40.855112, 40.854693, 40.852022, 40.850488, 40.846557, 40.845492, 40.844813, 40.844571, 40.844568, 40.844765, 40.845117, 40.845036, 40.84505, 40.845115, 40.847683, 40.84823, 40.848639, 40.850182, 40.851801, 40.852644, 40.853816, 40.855787, 40.857061, 40.857399, 40.858693, 40.859374, 40.859362, 40.859608, 40.857348))"
BX0502,47167,34058.7,15664,6993,1246.1,2225,31735,638,13385,24,689,9544,11789,5014,6,884,92,2,53,6809.5,100,0,Mount Hope,Excellent,Excellent,Bronx,Bronx,"list(c(-73.900852, -73.90186, -73.902988, -73.903951, -73.904727, -73.90557, -73.907333, -73.908418, -73.909215, -73.910582, -73.91168, -73.911973, -73.912364, -73.914199, -73.913485, -73.911899, -73.911143, -73.909361, -73.907548, -73.906653, -73.904851, -73.901304, -73.899671, -73.898086, -73.897087, -73.895609, -73.89644, -73.897099, -73.898635, -73.898165, -73.898776, -73.899672, -73.900779, -73.900852, 40.855937, 40.854586, 40.854773, 40.854974, 40.85537, 40.855787, 40.853816, 40.852644, 40.851801, 
40.850182, 40.848639, 40.84823, 40.847683, 40.845115, 40.845266, 40.845231, 40.845063, 40.845006, 40.844908, 40.844849, 40.844726, 40.844477, 40.847438, 40.850213, 40.851969, 40.854571, 40.854908, 40.855172, 40.853907, 40.855146, 40.855364, 40.855669, 40.856047, 40.855937))"
BX0503,29160,32662.5,11169,4512,1233.8333333333333,2124,22463,381,5565,44,215,4766,8991,3293,9,655,79,3,21,6967,100,0,Fordham Heights,Excellent,Excellent,Bronx,Bronx,"list(c(-73.895884, -73.897068, -73.898387, -73.899618, -73.90108, -73.901614, -73.902545, -73.903514, -73.904366, -73.904934, -73.904081, -73.904868, -73.90566, -73.904684, -73.90557, -73.904727, -73.903951, -73.902988, -73.90186, -73.900852, -73.900779, -73.899672, -73.898776, -73.898165, -73.897307, -73.896363, -73.89574, -73.894694, -73.893808, -73.893215, -73.891447, -73.891815, -73.892852, -73.893559, -73.894825, -73.895884, 40.862258, 40.862534, 40.862344, 40.862159, 40.862756, 40.862139, 40.860578, 
40.860918, 40.861218, 40.860289, 40.859988, 40.858693, 40.857399, 40.857061, 40.855787, 40.85537, 40.854974, 40.854773, 40.854586, 40.855937, 40.856047, 40.855669, 40.855364, 40.855146, 40.85651, 40.858376, 40.858139, 40.859426, 40.858942, 40.859874, 40.861634, 40.861817, 40.861833, 40.861926, 40.862065, 40.862258))"
BX0601,18539,27720.4,7302,2693,1032.6,1346,13630,298,4223,0,197,2659,3134,1110,6,388,32,2,34,7020.5,99.30631538517083,0,West Farms,Excellent,Excellent,Bronx,Bronx,"list(c(-73.88566, -73.886185, -73.884649, -73.883468, -73.882741, -73.882006, -73.882222, -73.879983, -73.879252, -73.877968, -73.876937, -73.876399, -73.874011, -73.873229, -73.8727, -73.873561, -73.873268, -73.872808, -73.872253, -73.870995, -73.870301, -73.868892, -73.868019, -73.868927, -73.868355, -73.868374, -73.869209, -73.871823, -73.874591, -73.876856, -73.878171, -73.877314, -73.878007, -73.879194, -73.880477, -73.881056, -73.882844, -73.883109, -73.883445, -73.884465, -73.885192, -73.885292, 
-73.885454, -73.88566, 40.84271, 40.840105, 40.839175, 40.839057, 40.838644, 40.83746, 40.835463, 40.83468, 40.834424, 40.835615, 40.836137, 40.836455, 40.83731, 40.838156, 40.839752, 40.839794, 40.84022, 40.840869, 40.841601, 40.843112, 40.843549, 40.84441, 40.844841, 40.846882, 40.84708, 40.84897, 40.849239, 40.844117, 40.841521, 40.84223, 40.842625, 40.844007, 40.844484, 40.845321, 40.846197, 40.846594, 40.847818, 40.848273, 40.847153, 40.845985, 40.845195, 40.844608, 40.843767, 40.84271))"
BX0602,31270,25909.666666666668,11711,4063,1045.6666666666667,1474,20207,358,10328,67,114,4980,4230,2153,18,619,72,1,47,NA,41.3509296615468,0,Tremont,Limited,Typical,Bronx,Bronx,"list(c(-73.901304, -73.894809, -73.895367, -73.894101, -73.892169, -73.890174, -73.888691, -73.888138, -73.886598, -73.886185, -73.88566, -73.885454, -73.885292, -73.885192, -73.884465, -73.883445, -73.883109, -73.883778, -73.884802, -73.885815, -73.886436, -73.887518, -73.888032, -73.888953, -73.889518, -73.889879, -73.88994, -73.889607, -73.89003, -73.890389, -73.890902, -73.892167, -73.893071, -73.893984, -73.895609, -73.897087, -73.898086, -73.899671, -73.901304, 40.844477, 40.843761, 40.842895, 
40.84219, 40.84105, 40.839874, 40.839158, 40.839862, 40.839279, 40.840105, 40.84271, 40.843767, 40.844608, 40.845195, 40.845985, 40.847153, 40.848273, 40.848682, 40.849309, 40.849931, 40.850309, 40.850949, 40.850997, 40.851441, 40.851803, 40.85207, 40.852591, 40.853238, 40.854221, 40.854689, 40.854117, 40.85277, 40.85325, 40.854247, 40.854571, 40.851969, 40.850213, 40.847438, 40.844477))"
BX0603,33728,30859,12448,4485,1184.8333333333333,2262,21168,4856,6439,0,747,3650,7208,3745,14,849,97,1,37,NA,34.84756789070972,0,Belmont,Limited,Typical,Bronx,Bronx,"list(c(-73.891447, -73.890887, -73.892257, -73.892993, -73.894776, -73.895609, -73.893984, -73.893071, -73.892167, -73.890902, -73.890389, -73.89003, -73.889607, -73.88994, -73.889879, -73.889518, -73.888953, -73.888032, -73.887518, -73.886436, -73.885815, -73.884802, -73.883778, -73.883109, -73.882883, -73.882322, -73.882003, -73.881668, -73.880714, -73.880764, -73.880515, -73.883934, -73.883858, -73.883617, -73.883279, -73.882689, -73.883079, -73.883625, -73.884429, -73.88514, -73.885937, -73.886833, 
-73.888122, -73.888896, -73.890161, -73.891815, -73.891447, 40.861634, 40.861345, 40.85941, 40.858386, 40.85593, 40.854571, 40.854247, 40.85325, 40.85277, 40.854117, 40.854689, 40.854221, 40.853238, 40.852591, 40.85207, 40.851803, 40.851441, 40.850997, 40.850949, 40.850309, 40.849931, 40.849309, 40.848682, 40.848273, 40.849074, 40.851061, 40.852189, 40.853348, 40.856798, 40.856992, 40.860346, 40.86495, 40.865191, 40.865453, 40.865726, 40.866152, 40.866593, 40.867258, 40.866801, 40.866383, 40.865924, 
40.86539, 40.864255, 40.864754, 40.863477, 40.861817, 40.861634))"
BX0701,45837,40687.666666666664,13536,6171,1266.7777777777778,2889,35949,1436,6491,152,819,10223,11129,5094,5,732,69,1,53,11361,99.89111622431275,0,University Heights (North)-Fordham,Excellent,Excellent,Bronx,Bronx,"list(c(-73.897403, -73.896561, -73.898918, -73.899644, -73.899565, -73.899536, -73.89953, -73.899976, -73.90114, -73.902358, -73.903668, -73.904397, -73.904459, -73.904662, -73.905714, -73.906162, -73.907, -73.907104, -73.908605, -73.909804, -73.91434, -73.91929, -73.917901, -73.917217, -73.91719, -73.916642, -73.915388, -73.915417, -73.913284, -73.910904, -73.910208, -73.90981, -73.907773, -73.907071, -73.906798, -73.904868, -73.904081, -73.904934, -73.904366, -73.903514, -73.902545, -73.901614, 
-73.90108, -73.899618, -73.898387, -73.897068, -73.895884, -73.894825, -73.893559, -73.892852, -73.891815, -73.890161, -73.891312, -73.892132, -73.89276, -73.893299, -73.894376, -73.895443, -73.896313, -73.897403, 40.867474, 40.868565, 40.869658, 40.868468, 40.868257, 40.868104, 40.867881, 40.867986, 40.86828, 40.868696, 40.869495, 40.870348, 40.872423, 40.872645, 40.873138, 40.873243, 40.873455, 40.872978, 40.871678, 40.868282, 40.862521, 40.857475, 40.856937, 40.856015, 40.856837, 40.857988, 40.859129, 
40.858701, 40.859619, 40.858778, 40.858289, 40.857348, 40.859608, 40.859362, 40.859374, 40.858693, 40.859988, 40.860289, 40.861218, 40.860918, 40.860578, 40.862139, 40.862756, 40.862159, 40.862344, 40.862534, 40.862258, 40.862065, 40.861926, 40.861833, 40.861817, 40.863477, 40.864132, 40.864633, 40.865021, 40.865294, 40.866067, 40.866602, 40.867038, 40.867474))"
BX0702,56239,39217,15701,7674,1298.8181818181818,3005,40879,2942,9159,206,2153,10729,13921,5373,14,1000,85,4,63,7125.75,100,0,Bedford Park,Excellent,Excellent,Bronx,Bronx,"list(c(-73.882957, -73.88344, -73.883424, -73.88383, -73.884782, -73.885265, -73.885656, -73.885936, -73.887011, -73.886967, -73.887832, -73.89165, -73.892719, -73.894591, -73.896434, -73.896944, -73.898065, -73.89958, -73.900054, -73.900476, -73.900316, -73.898433, -73.8978, -73.89779, -73.898918, -73.896561, -73.897403, -73.896313, -73.895443, -73.894376, -73.893299, -73.89276, -73.892132, -73.891312, -73.890161, -73.888896, -73.888122, -73.886833, -73.885937, -73.88514, -73.884429, -73.883625, 
-73.881841, -73.881469, -73.881976, -73.88222, -73.88247, -73.882957, 40.873052, 40.874794, 40.875742, 40.876783, 40.878419, 40.879228, 40.87889, 40.880481, 40.882472, 40.882814, 40.882906, 40.882331, 40.882664, 40.88293, 40.881857, 40.879527, 40.878501, 40.876608, 40.876184, 40.874949, 40.874426, 40.873742, 40.871682, 40.870857, 40.869658, 40.868565, 40.867474, 40.867038, 40.866602, 40.866067, 40.865294, 40.865021, 40.864633, 40.864132, 40.863477, 40.864754, 40.864255, 40.86539, 40.865924, 40.866383, 
40.866801, 40.867258, 40.86837, 40.868573, 40.870387, 40.871227, 40.872128, 40.873052))"
BX0703,29786,36737.5,8315,3407,1318.6666666666667,1742,19209,2966,3813,0,3181,4913,7370,2715,4,424,62,2,36,8312,99.98743578011837,0,Norwood,Excellent,Excellent,Bronx,Bronx,"list(c(-73.874387, -73.875956, -73.876781, -73.877614, -73.879353, -73.880456, -73.881244, -73.882087, -73.88319, -73.885165, -73.887047, -73.88703, -73.886967, -73.887011, -73.885936, -73.885656, -73.885265, -73.884782, -73.88383, -73.883424, -73.88344, -73.882957, -73.88247, -73.88222, -73.881976, -73.881469, -73.881841, -73.883625, -73.883079, -73.87986, -73.876292, -73.874367, -73.872553, -73.871605, -73.870944, -73.872545, -73.873483, -73.874387, 40.879055, 40.879865, 40.880259, 40.88066, 40.881507, 
40.88222, 40.88271, 40.883133, 40.883285, 40.883632, 40.884358, 40.883889, 40.882814, 40.882472, 40.880481, 40.87889, 40.879228, 40.878419, 40.876783, 40.875742, 40.874794, 40.873052, 40.872128, 40.871227, 40.870387, 40.868573, 40.86837, 40.867258, 40.866593, 40.868274, 40.870526, 40.872701, 40.875175, 40.876922, 40.878511, 40.878746, 40.878855, 40.879055))"
BX0801,35851,46825.666666666664,8244,3536,1333.1666666666667,1241,25264,3634,5072,79,1128,8261,6973,2686,6,431,30,1,43,NA,100,0,Kingsbridge Heights-Van Cortlandt Village,Excellent,Excellent,Bronx,Bronx,"list(c(-73.894529, -73.894724, -73.896839, -73.898604, -73.901576, -73.90381, -73.904708, -73.906162, -73.905714, -73.904662, -73.904459, -73.904397, -73.903668, -73.902358, -73.90114, -73.899976, -73.89953, -73.899536, -73.899565, -73.899644, -73.898918, -73.89779, -73.8978, -73.898433, -73.900316, -73.900476, -73.900054, -73.89958, -73.898065, -73.896944, -73.896434, -73.894591, -73.892719, -73.89165, -73.887832, -73.886967, -73.88703, -73.887047, -73.889847, -73.891766, -73.894529, 40.885504, 
40.885557, 40.885986, 40.884407, 40.880995, 40.878546, 40.876562, 40.873243, 40.873138, 40.872645, 40.872423, 40.870348, 40.869495, 40.868696, 40.86828, 40.867986, 40.867881, 40.868104, 40.868257, 40.868468, 40.869658, 40.870857, 40.871682, 40.873742, 40.874426, 40.874949, 40.876184, 40.876608, 40.878501, 40.879527, 40.881857, 40.88293, 40.882664, 40.882331, 40.882906, 40.882814, 40.883889, 40.884358, 40.884685, 40.88505, 40.885504))"
BX0802,24565,45384.2,5798,2570,1278.2,910,15691,4004,3251,17,1037,4979,4612,1778,5,260,53,4,30,6671.75,100,0,Kingsbridge-Marble Hill,Excellent,Excellent,Manhattan,Manhattan,"list(c(-73.9152, -73.910485, -73.908605, -73.907104, -73.907, -73.906162, -73.904708, -73.90381, -73.901576, -73.898604, -73.896839, -73.89984, -73.89794, -73.898447, -73.901012, -73.902859, -73.903011, -73.903819, -73.904135, -73.907465, -73.90819, -73.908623, -73.909336, -73.910537, -73.909678, -73.91031, -73.911405, -73.9152, 40.875581, 40.874015, 40.871678, 40.872978, 40.873455, 40.873243, 40.876562, 40.878546, 40.880995, 40.884407, 40.885986, 40.886537, 40.89049, 40.890495, 40.888896, 40.889165, 
40.888823, 40.887479, 40.887089, 40.884434, 40.882897, 40.882455, 40.881346, 40.880569, 40.879515, 40.879047, 40.879278, 40.875581))"
BX0802,24565,45384.2,5798,2570,1278.2,910,15691,4004,3251,17,1037,4979,4612,1778,5,260,53,4,30,6671.75,100,0,Kingsbridge-Marble Hill,Excellent,Excellent,Manhattan,Bronx,"list(c(-73.9152, -73.910485, -73.908605, -73.907104, -73.907, -73.906162, -73.904708, -73.90381, -73.901576, -73.898604, -73.896839, -73.89984, -73.89794, -73.898447, -73.901012, -73.902859, -73.903011, -73.903819, -73.904135, -73.907465, -73.90819, -73.908623, -73.909336, -73.910537, -73.909678, -73.91031, -73.911405, -73.9152, 40.875581, 40.874015, 40.871678, 40.872978, 40.873455, 40.873243, 40.876562, 40.878546, 40.880995, 40.884407, 40.885986, 40.886537, 40.89049, 40.890495, 40.888896, 40.889165, 
40.888823, 40.887479, 40.887089, 40.884434, 40.882897, 40.882455, 40.881346, 40.880569, 40.879515, 40.879047, 40.879278, 40.875581))"
BX0802,24565,45384.2,5798,2570,1278.2,910,15691,4004,3251,17,1037,4979,4612,1778,5,260,53,4,30,6671.75,100,0,Kingsbridge-Marble Hill,Excellent,Excellent,Bronx,Manhattan,"list(c(-73.9152, -73.910485, -73.908605, -73.907104, -73.907, -73.906162, -73.904708, -73.90381, -73.901576, -73.898604, -73.896839, -73.89984, -73.89794, -73.898447, -73.901012, -73.902859, -73.903011, -73.903819, -73.904135, -73.907465, -73.90819, -73.908623, -73.909336, -73.910537, -73.909678, -73.91031, -73.911405, -73.9152, 40.875581, 40.874015, 40.871678, 40.872978, 40.873455, 40.873243, 40.876562, 40.878546, 40.880995, 40.884407, 40.885986, 40.886537, 40.89049, 40.890495, 40.888896, 40.889165, 
40.888823, 40.887479, 40.887089, 40.884434, 40.882897, 40.882455, 40.881346, 40.880569, 40.879515, 40.879047, 40.879278, 40.875581))"
