Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
2/18/2024,AirNow,250036001,3,4.9,ug/m3 LC,20,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/19/2024,AirNow,250036001,3,2.9,ug/m3 LC,12,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/20/2024,AirNow,250036001,3,7.7,ug/m3 LC,32,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/21/2024,AirNow,250036001,3,7.3,ug/m3 LC,30,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/22/2024,AirNow,250036001,3,8.7,ug/m3 LC,36,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/23/2024,AirNow,250036001,3,9.5,ug/m3 LC,40,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/24/2024,AirNow,250036001,3,6.1,ug/m3 LC,25,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/25/2024,AirNow,250036001,3,4.3,ug/m3 LC,18,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/26/2024,AirNow,250036001,3,9.2,ug/m3 LC,38,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/27/2024,AirNow,250036001,3,12.2,ug/m3 LC,51,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/28/2024,AirNow,250036001,3,5.6,ug/m3 LC,23,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
2/29/2024,AirNow,250036001,3,2.1,ug/m3 LC,9,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/1/2024,AirNow,250036001,3,6.4,ug/m3 LC,27,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/2/2024,AirNow,250036001,3,5,ug/m3 LC,21,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/3/2024,AirNow,250036001,3,4.4,ug/m3 LC,18,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/4/2024,AirNow,250036001,3,5.4,ug/m3 LC,23,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/5/2024,AirNow,250036001,3,1.9,ug/m3 LC,8,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/6/2024,AirNow,250036001,3,4.8,ug/m3 LC,20,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/7/2024,AirNow,250036001,3,3,ug/m3 LC,13,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/8/2024,AirNow,250036001,3,5.4,ug/m3 LC,23,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/9/2024,AirNow,250036001,3,3.4,ug/m3 LC,14,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/10/2024,AirNow,250036001,3,1.1,ug/m3 LC,5,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/11/2024,AirNow,250036001,3,1.3,ug/m3 LC,5,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/12/2024,AirNow,250036001,3,3,ug/m3 LC,13,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/13/2024,AirNow,250036001,3,8,ug/m3 LC,33,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/14/2024,AirNow,250036001,3,7.9,ug/m3 LC,33,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/15/2024,AirNow,250036001,3,6.8,ug/m3 LC,28,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/16/2024,AirNow,250036001,3,6.7,ug/m3 LC,28,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/17/2024,AirNow,250036001,3,4.5,ug/m3 LC,19,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/18/2024,AirNow,250036001,3,2.5,ug/m3 LC,10,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/19/2024,AirNow,250036001,3,2.3,ug/m3 LC,10,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/20/2024,AirNow,250036001,3,5.4,ug/m3 LC,23,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/21/2024,AirNow,250036001,3,1.8,ug/m3 LC,8,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/22/2024,AirNow,250036001,3,2.7,ug/m3 LC,11,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/23/2024,AirNow,250036001,3,3.1,ug/m3 LC,13,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/24/2024,AirNow,250036001,3,4.5,ug/m3 LC,19,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/25/2024,AirNow,250036001,3,4.4,ug/m3 LC,18,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/26/2024,AirNow,250036001,3,2.9,ug/m3 LC,12,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/27/2024,AirNow,250036001,3,3.4,ug/m3 LC,14,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/28/2024,AirNow,250036001,3,7.3,ug/m3 LC,30,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/29/2024,AirNow,250036001,3,4.9,ug/m3 LC,20,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
3/30/2024,AirNow,250036001,3,2,ug/m3 LC,8,North Adams,1,100,88101,PM2.5 - Local Conditions,38340,"Pittsfield, MA",25,Massachusetts,3,Berkshire,42.702223,-73.110414
1/1/2024,AirNow,250051004,3,5.4,ug/m3 LC,23,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/2/2024,AirNow,250051004,3,9,ug/m3 LC,38,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/3/2024,AirNow,250051004,3,6.8,ug/m3 LC,28,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/4/2024,AirNow,250051004,3,4.5,ug/m3 LC,19,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/5/2024,AirNow,250051004,3,2.6,ug/m3 LC,11,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/6/2024,AirNow,250051004,3,8.2,ug/m3 LC,34,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/7/2024,AirNow,250051004,3,1.8,ug/m3 LC,8,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/8/2024,AirNow,250051004,3,4.8,ug/m3 LC,20,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/9/2024,AirNow,250051004,3,7.3,ug/m3 LC,30,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/10/2024,AirNow,250051004,3,5.5,ug/m3 LC,23,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/11/2024,AirNow,250051004,3,3.3,ug/m3 LC,14,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/12/2024,AirNow,250051004,3,6,ug/m3 LC,25,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/13/2024,AirNow,250051004,3,5,ug/m3 LC,21,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/14/2024,AirNow,250051004,3,3.3,ug/m3 LC,14,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/15/2024,AirNow,250051004,3,4,ug/m3 LC,17,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/16/2024,AirNow,250051004,3,4.7,ug/m3 LC,20,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/17/2024,AirNow,250051004,3,5.1,ug/m3 LC,21,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/18/2024,AirNow,250051004,3,5.9,ug/m3 LC,25,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/19/2024,AirNow,250051004,3,9,ug/m3 LC,38,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/20/2024,AirNow,250051004,3,4.1,ug/m3 LC,17,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/21/2024,AirNow,250051004,3,4,ug/m3 LC,17,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/22/2024,AirNow,250051004,3,4.7,ug/m3 LC,20,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/23/2024,AirNow,250051004,3,10.8,ug/m3 LC,45,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/24/2024,AirNow,250051004,3,10,ug/m3 LC,42,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/25/2024,AirNow,250051004,3,3.5,ug/m3 LC,15,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/26/2024,AirNow,250051004,3,3.1,ug/m3 LC,13,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/27/2024,AirNow,250051004,3,4.1,ug/m3 LC,17,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/28/2024,AirNow,250051004,3,2.2,ug/m3 LC,9,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/29/2024,AirNow,250051004,3,2,ug/m3 LC,8,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/30/2024,AirNow,250051004,3,3.6,ug/m3 LC,15,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
1/31/2024,AirNow,250051004,3,3.8,ug/m3 LC,16,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/1/2024,AirNow,250051004,3,8.8,ug/m3 LC,37,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/2/2024,AirNow,250051004,3,12,ug/m3 LC,50,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/3/2024,AirNow,250051004,3,3.3,ug/m3 LC,14,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/4/2024,AirNow,250051004,3,3.5,ug/m3 LC,15,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/5/2024,AirNow,250051004,3,2.9,ug/m3 LC,12,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/6/2024,AirNow,250051004,3,3.4,ug/m3 LC,14,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/7/2024,AirNow,250051004,3,4.4,ug/m3 LC,18,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/8/2024,AirNow,250051004,3,7,ug/m3 LC,29,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/9/2024,AirNow,250051004,3,5.1,ug/m3 LC,21,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/10/2024,AirNow,250051004,3,12.2,ug/m3 LC,51,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/11/2024,AirNow,250051004,3,4,ug/m3 LC,17,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/12/2024,AirNow,250051004,3,4.6,ug/m3 LC,19,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/13/2024,AirNow,250051004,3,3.6,ug/m3 LC,15,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/14/2024,AirNow,250051004,3,2.5,ug/m3 LC,10,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/15/2024,AirNow,250051004,3,2.5,ug/m3 LC,10,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/16/2024,AirNow,250051004,3,3.8,ug/m3 LC,16,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/17/2024,AirNow,250051004,3,3.2,ug/m3 LC,13,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/18/2024,AirNow,250051004,3,4.8,ug/m3 LC,20,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/19/2024,AirNow,250051004,3,3.4,ug/m3 LC,14,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/20/2024,AirNow,250051004,3,4.4,ug/m3 LC,18,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/21/2024,AirNow,250051004,3,6.7,ug/m3 LC,28,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/22/2024,AirNow,250051004,3,5.8,ug/m3 LC,24,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/23/2024,AirNow,250051004,3,9.7,ug/m3 LC,40,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/24/2024,AirNow,250051004,3,6.4,ug/m3 LC,27,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/25/2024,AirNow,250051004,3,2.6,ug/m3 LC,11,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/26/2024,AirNow,250051004,3,5.8,ug/m3 LC,24,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/27/2024,AirNow,250051004,3,6.6,ug/m3 LC,28,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/28/2024,AirNow,250051004,3,8.5,ug/m3 LC,35,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
2/29/2024,AirNow,250051004,3,2,ug/m3 LC,8,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/1/2024,AirNow,250051004,3,3.8,ug/m3 LC,16,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/2/2024,AirNow,250051004,3,4,ug/m3 LC,17,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/3/2024,AirNow,250051004,3,2.2,ug/m3 LC,9,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/4/2024,AirNow,250051004,3,3.5,ug/m3 LC,15,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/5/2024,AirNow,250051004,3,3,ug/m3 LC,13,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/6/2024,AirNow,250051004,3,5.3,ug/m3 LC,22,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/7/2024,AirNow,250051004,3,1.2,ug/m3 LC,5,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/8/2024,AirNow,250051004,3,3.2,ug/m3 LC,13,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/9/2024,AirNow,250051004,3,5.7,ug/m3 LC,24,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/10/2024,AirNow,250051004,3,1.4,ug/m3 LC,6,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/11/2024,AirNow,250051004,3,1.3,ug/m3 LC,5,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/12/2024,AirNow,250051004,3,2.4,ug/m3 LC,10,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/13/2024,AirNow,250051004,3,3.3,ug/m3 LC,14,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/14/2024,AirNow,250051004,3,5.2,ug/m3 LC,22,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/15/2024,AirNow,250051004,3,6,ug/m3 LC,25,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/16/2024,AirNow,250051004,3,4.6,ug/m3 LC,19,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/17/2024,AirNow,250051004,3,4.8,ug/m3 LC,20,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/18/2024,AirNow,250051004,3,2.3,ug/m3 LC,10,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/19/2024,AirNow,250051004,3,1.9,ug/m3 LC,8,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/20/2024,AirNow,250051004,3,4.8,ug/m3 LC,20,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/21/2024,AirNow,250051004,3,1.6,ug/m3 LC,7,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/22/2024,AirNow,250051004,3,2.6,ug/m3 LC,11,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/23/2024,AirNow,250051004,3,4.7,ug/m3 LC,20,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/24/2024,AirNow,250051004,3,2.7,ug/m3 LC,11,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/25/2024,AirNow,250051004,3,5.2,ug/m3 LC,22,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/26/2024,AirNow,250051004,3,3.6,ug/m3 LC,15,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
3/27/2024,AirNow,250051004,3,4.4,ug/m3 LC,18,FALL RIVER,1,100,88101,PM2.5 - Local Conditions,39300,"Providence-Warwick, RI-MA",25,Massachusetts,5,Bristol,41.68570672,-71.16923467
