block,lot,neighborhood,price_diff,date_diff
2303,36,WILLIAMSBURG-NORTH,103.59281437125749,152841600
2303,1012,WILLIAMSBURG-NORTH,57.31573157315732,143856000
2303,1024,WILLIAMSBURG-NORTH,32749900,61171200
2303,1053,WILLIAMSBURG-NORTH,26.875000000000004,138326400
2303,1054,WILLIAMSBURG-NORTH,3.7234042553191404,186105600
2303,1058,WILLIAMSBURG-NORTH,24.818577648766336,96249600
2303,1063,WILLIAMSBURG-NORTH,12.755102040816336,154915200
2303,1065,WILLIAMSBURG-NORTH,5.35714285714286,99532800
2303,1202,WILLIAMSBURG-NORTH,10.807057346525916,110764800
2304,1205,WILLIAMSBURG-NORTH,20.21857923497268,82944000
2305,8,WILLIAMSBURG-NORTH,7.14285714285714,18576000
2305,1001,WILLIAMSBURG-NORTH,0.5885321930918952,138499200
2305,1004,WILLIAMSBURG-NORTH,11.017552729067637,142905600
2305,1010,WILLIAMSBURG-NORTH,11.611734494130754,191721600
2305,1011,WILLIAMSBURG-NORTH,1.2526096033402823,50976000
2305,1013,WILLIAMSBURG-NORTH,6.115329507229483,122169600
2305,1013,WILLIAMSBURG-NORTH,20.072115384615373,136339200
2305,1014,WILLIAMSBURG-NORTH,28.09699390514504,187315200
2305,1017,WILLIAMSBURG-NORTH,1.2526096033402823,50976000
2305,1022,WILLIAMSBURG-NORTH,20.072115384615373,136339200
2307,22,WILLIAMSBURG-NORTH,330.62358007336235,57542400
2309,1001,WILLIAMSBURG-NORTH,34.170854271356774,239673600
2309,1003,WILLIAMSBURG-NORTH,10.222222222222221,235008000
2309,1012,WILLIAMSBURG-NORTH,3.4482758620689724,220060800
2309,1020,WILLIAMSBURG-NORTH,12.302839116719234,247968000
2309,1026,WILLIAMSBURG-NORTH,11.111111111111116,42336000
2310,31,WILLIAMSBURG-NORTH,33.33333333333333,79056000
2311,19,WILLIAMSBURG-NORTH,29.032258064516125,40780800
2312,6,WILLIAMSBURG-NORTH,46.296296296296305,43891200
2312,23,WILLIAMSBURG-NORTH,11.20000000000001,89510400
2313,13,WILLIAMSBURG-NORTH,2.7513611615245015,170121600
2313,27,WILLIAMSBURG-NORTH,65.71428571428572,272073600
2313,1011,WILLIAMSBURG-NORTH,23.608247422680417,41731200
2313,1102,WILLIAMSBURG-NORTH,10.228546044038378,214963200
2313,1112,WILLIAMSBURG-NORTH,14.472301456237812,211939200
2313,1117,WILLIAMSBURG-NORTH,13.631182133414587,212630400
2313,1121,WILLIAMSBURG-NORTH,2.971103872377845,151113600
2313,1123,WILLIAMSBURG-NORTH,14.296015864431233,186883200
2313,1124,WILLIAMSBURG-NORTH,15.031430969090497,177984000
2313,1132,WILLIAMSBURG-NORTH,12.3402661840196,167875200
2314,16,WILLIAMSBURG-NORTH,280,84585600
2314,1002,WILLIAMSBURG-NORTH,4.579803068468058,31968000
2314,1010,WILLIAMSBURG-NORTH,24.534905823208497,271555200
2314,1014,WILLIAMSBURG-NORTH,5.397148676171071,95126400
2314,1016,WILLIAMSBURG-NORTH,11.64705882352941,43459200
2314,1024,WILLIAMSBURG-NORTH,1.0101010101010166,92016000
2314,1028,WILLIAMSBURG-NORTH,147.22222222222223,177379200
2314,1029,WILLIAMSBURG-NORTH,48.33333333333334,177379200
2314,1030,WILLIAMSBURG-NORTH,1345.5307262569831,95126400
2314,1102,WILLIAMSBURG-NORTH,3.984633381955782,136425600
2314,1103,WILLIAMSBURG-NORTH,69.05829596412556,82252800
2317,13,WILLIAMSBURG-NORTH,10.256410256410264,127785600
2317,23,WILLIAMSBURG-NORTH,485.3658536585366,182217600
2318,35,WILLIAMSBURG-NORTH,105.20846575342463,208569600
2319,8,WILLIAMSBURG-NORTH,16.417910447761198,77932800
2319,108,WILLIAMSBURG-NORTH,50,36892800
2319,1008,WILLIAMSBURG-NORTH,22.292993630573243,12355200
2319,1031,WILLIAMSBURG-NORTH,5.454545454545445,130636800
2319,1034,WILLIAMSBURG-NORTH,8.26458242871617,83548800
2319,1038,WILLIAMSBURG-NORTH,26.48945921173236,162864000
2319,1101,WILLIAMSBURG-NORTH,14.853141116891866,111369600
2319,1102,WILLIAMSBURG-NORTH,13.4453781512605,97459200
2320,23,WILLIAMSBURG-NORTH,71.79486538461539,196473600
2320,1002,WILLIAMSBURG-NORTH,22.67441860465116,92448000
2320,1006,WILLIAMSBURG-NORTH,16.37931034482758,220320000
2321,5,WILLIAMSBURG-NORTH,350,52876800
2321,5,WILLIAMSBURG-NORTH,133.33333333333334,53222400
2321,5,WILLIAMSBURG-NORTH,76.19047619047619,100310400
2321,15,WILLIAMSBURG-NORTH,107.60000000000001,14428800
2321,1008,WILLIAMSBURG-NORTH,9.423849933005801,211248000
2321,1015,WILLIAMSBURG-NORTH,12.00000000000001,81129600
2321,1018,WILLIAMSBURG-NORTH,29.437500000000007,105667200
2321,1035,WILLIAMSBURG-NORTH,13.636363636363647,172281600
2321,1107,WILLIAMSBURG-NORTH,29.565217391304355,115430400
2322,19,WILLIAMSBURG-NORTH,66.66666666666667,52012800
2323,9,WILLIAMSBURG-NORTH,100.20078412391094,116208000
2323,55,WILLIAMSBURG-NORTH,674.5595880149813,116208000
2324,1004,WILLIAMSBURG-NORTH,3.647109783971092,128908800
2324,1104,WILLIAMSBURG-NORTH,13.552663884114914,58147200
2324,1106,WILLIAMSBURG-NORTH,2.2044088176352616,178329600
2324,1106,WILLIAMSBURG-NORTH,13.725490196078427,64368000
2324,1112,WILLIAMSBURG-NORTH,7.2625698324022325,102988800
2324,1114,WILLIAMSBURG-NORTH,11939900,201052800
2324,1117,WILLIAMSBURG-NORTH,24.782608695652165,105926400
2324,1120,WILLIAMSBURG-NORTH,7.5731497418244365,206755200
2324,1126,WILLIAMSBURG-NORTH,5.16363636363637,48988800
2324,1127,WILLIAMSBURG-NORTH,0.690448791714604,85363200
2324,1127,WILLIAMSBURG-NORTH,8.571428571428562,197251200
2324,1128,WILLIAMSBURG-NORTH,30.659119750364216,6739200
2324,1128,WILLIAMSBURG-NORTH,11.111111111111116,132278400
2324,1128,WILLIAMSBURG-NORTH,5.882352941176472,127008000
2324,1140,WILLIAMSBURG-NORTH,29.767441860465116,177897600
2324,1141,WILLIAMSBURG-NORTH,54.41478033571008,82857600
2324,1150,WILLIAMSBURG-NORTH,4.166666666666674,278640000
2324,1166,WILLIAMSBURG-NORTH,9.090909090909083,102297600
2324,1172,WILLIAMSBURG-NORTH,8.108108108108114,119836800
2324,1173,WILLIAMSBURG-NORTH,8.571428571428562,35164800
2324,1189,WILLIAMSBURG-NORTH,22.17573221757323,283219200
2324,1207,WILLIAMSBURG-NORTH,8.727272727272716,94521600
2324,1208,WILLIAMSBURG-NORTH,12.08791208791209,201398400
2324,1214,WILLIAMSBURG-NORTH,2.580645161290329,157852800
2324,1223,WILLIAMSBURG-NORTH,19.61961961961962,182649600
2324,1242,WILLIAMSBURG-NORTH,22.75970754882659,27993600
2324,1242,WILLIAMSBURG-NORTH,7.294117647058829,97977600
2324,1243,WILLIAMSBURG-NORTH,6.779661016949157,54518400
2324,1251,WILLIAMSBURG-NORTH,11.599669664977785,146188800
2324,1259,WILLIAMSBURG-NORTH,15.094339622641506,255139200
2324,1260,WILLIAMSBURG-NORTH,29.807692307692314,269481600
2324,1268,WILLIAMSBURG-NORTH,20.9090909090909,253411200
2324,1277,WILLIAMSBURG-NORTH,3.5314891112419033,114220800
2324,1281,WILLIAMSBURG-NORTH,6.969696969696959,118713600
2324,1294,WILLIAMSBURG-NORTH,23.666666666666657,269654400
2324,1298,WILLIAMSBURG-NORTH,15.94202898550725,41644800
2324,1298,WILLIAMSBURG-NORTH,25,165024000
2324,1301,WILLIAMSBURG-NORTH,12.150779144804847,240192000
2324,1304,WILLIAMSBURG-NORTH,32.043978897721615,58492800
2324,1307,WILLIAMSBURG-NORTH,43.64640883977901,157161600
2324,1309,WILLIAMSBURG-NORTH,149.14918700091198,76809600
2324,1312,WILLIAMSBURG-NORTH,25,63331200
2324,1312,WILLIAMSBURG-NORTH,37.5,61257600
2324,1323,WILLIAMSBURG-NORTH,42.85714285714286,57628800
2324,1334,WILLIAMSBURG-NORTH,66.66666666666667,85968000
2324,1337,WILLIAMSBURG-NORTH,39.99999999999999,48384000
2324,1338,WILLIAMSBURG-NORTH,6502.272727272727,183427200
2324,1347,WILLIAMSBURG-NORTH,19900,54259200
2324,1347,WILLIAMSBURG-NORTH,13.725490196078427,64368000
2324,1373,WILLIAMSBURG-NORTH,24.481327800829877,219628800
2324,1392,WILLIAMSBURG-NORTH,6358.333333333333,178070400
2325,1,WILLIAMSBURG-NORTH,224.03085714285714,109382400
2325,4,WILLIAMSBURG-NORTH,293.12039312039315,133574400
2325,8,WILLIAMSBURG-NORTH,41.00946372239746,71971200
2325,18,WILLIAMSBURG-NORTH,23.273684210526312,151113600
2325,33,WILLIAMSBURG-NORTH,567.1223529411765,151113600
2325,103,WILLIAMSBURG-NORTH,215.03,151113600
2326,1,WILLIAMSBURG-NORTH,75,95040000
2326,1,WILLIAMSBURG-NORTH,80.95238095238095,118627200
2326,2,WILLIAMSBURG-NORTH,6.25,114480000
2326,2,WILLIAMSBURG-NORTH,76.47058823529412,130723200
2326,7,WILLIAMSBURG-NORTH,37.295081967213115,121219200
2326,12,WILLIAMSBURG-NORTH,87.5895652173913,151113600
2326,13,WILLIAMSBURG-NORTH,259.5466666666667,151113600
2326,14,WILLIAMSBURG-NORTH,23.273333333333323,151113600
2326,29,WILLIAMSBURG-NORTH,23.273333333333323,151113600
2326,33,WILLIAMSBURG-NORTH,105.50000000000001,80956800
2326,34,WILLIAMSBURG-NORTH,194.3396226415094,200275200
2326,36,WILLIAMSBURG-NORTH,113.15789473684212,139104000
2326,37,WILLIAMSBURG-NORTH,217.35142857142856,151113600
2326,38,WILLIAMSBURG-NORTH,119.44427480916029,151113600
2326,39,WILLIAMSBURG-NORTH,58.69830508474576,151113600
2326,41,WILLIAMSBURG-NORTH,302.6911111111111,151113600
2326,42,WILLIAMSBURG-NORTH,302.6911111111111,151113600
2326,1001,WILLIAMSBURG-NORTH,61.28347264045819,183859200
2326,1002,WILLIAMSBURG-NORTH,51.08889768562026,11404800
2326,1003,WILLIAMSBURG-NORTH,43.13725490196079,64022400
2326,1005,WILLIAMSBURG-NORTH,15.254237288135597,186883200
2326,1005,WILLIAMSBURG-NORTH,27.23529411764707,107481600
2326,1008,WILLIAMSBURG-NORTH,45.8100558659218,242006400
2326,1014,WILLIAMSBURG-NORTH,21.487603305785118,73353600
2326,1014,WILLIAMSBURG-NORTH,5.442176870748305,166924800
2326,1028,WILLIAMSBURG-NORTH,2784,227664000
2326,1031,WILLIAMSBURG-NORTH,66.66666666666667,172540800
2326,1042,WILLIAMSBURG-NORTH,1687.475345167653,183859200
2329,38,WILLIAMSBURG-NORTH,37.90322580645162,29721600
2331,2,WILLIAMSBURG-NORTH,137.93103448275863,319593600
2331,20,WILLIAMSBURG-NORTH,122.22281481481483,247968000
2331,42,WILLIAMSBURG-NORTH,100,0
2331,42,WILLIAMSBURG-NORTH,200.0000576923188,0
2331,53,WILLIAMSBURG-NORTH,228.06324110671937,108432000
2331,1101,WILLIAMSBURG-NORTH,27.50161394448032,115516800
2331,1104,WILLIAMSBURG-NORTH,18.418245181479808,127267200
2331,1105,WILLIAMSBURG-NORTH,13.822115384615374,85449600
2331,1111,WILLIAMSBURG-NORTH,13.558029865191212,94780800
2331,1122,WILLIAMSBURG-NORTH,7.601438109912695,86140800
2331,1128,WILLIAMSBURG-NORTH,36.71875,99273600
2331,1138,WILLIAMSBURG-NORTH,19.915104350902023,102988800
2331,1141,WILLIAMSBURG-NORTH,25.14338911999452,115430400
2331,1142,WILLIAMSBURG-NORTH,10.926118626430803,60825600
2331,1145,WILLIAMSBURG-NORTH,18.99791231732777,70070400
2332,1101,WILLIAMSBURG-NORTH,101.19733075712038,128908800
2332,1106,WILLIAMSBURG-NORTH,0.7109004739336511,214790400
2332,1108,WILLIAMSBURG-NORTH,26.984126984126977,144633600
2332,1111,WILLIAMSBURG-NORTH,114.44444444444444,198720000
2332,1112,WILLIAMSBURG-NORTH,17.54297269969667,161481600
2332,1115,WILLIAMSBURG-NORTH,22.842870118074487,225072000
2332,1120,WILLIAMSBURG-NORTH,7.278481012658222,206841600
2332,1124,WILLIAMSBURG-NORTH,9.056192034915433,159408000
2332,1145,WILLIAMSBURG-NORTH,10.000000000000009,243907200
2332,1166,WILLIAMSBURG-NORTH,6.695652173913036,60825600
2332,1173,WILLIAMSBURG-NORTH,4.210526315789465,195868800
2332,1178,WILLIAMSBURG-NORTH,2.3809523809523725,98841600
2332,1200,WILLIAMSBURG-NORTH,21.052631578947366,138585600
2332,1203,WILLIAMSBURG-NORTH,11.538461538461542,210729600
2332,1206,WILLIAMSBURG-NORTH,23.188405797101442,78105600
2332,1206,WILLIAMSBURG-NORTH,1.9607843137254832,166752000
2332,1226,WILLIAMSBURG-NORTH,15.102040816326534,223084800
2332,1249,WILLIAMSBURG-NORTH,13.061797752808978,229219200
2332,1262,WILLIAMSBURG-NORTH,5.961538461538463,170640000
2332,1293,WILLIAMSBURG-NORTH,12.44094488188976,67737600
2332,1300,WILLIAMSBURG-NORTH,5.623345059964779,106185600
2332,1310,WILLIAMSBURG-NORTH,18.64864864864866,226454400
2332,1319,WILLIAMSBURG-NORTH,22.413793103448263,171417600
2332,1344,WILLIAMSBURG-NORTH,6.818181818181812,21168000
2332,1356,WILLIAMSBURG-NORTH,7.259190321079578,202089600
2332,1374,WILLIAMSBURG-NORTH,146.13793103448276,228873600
2332,1397,WILLIAMSBURG-NORTH,2.4615384615384706,103852800
2332,1410,WILLIAMSBURG-NORTH,8.22222222222222,115603200
2332,1417,WILLIAMSBURG-NORTH,29.489795918367356,168220800
2332,1422,WILLIAMSBURG-NORTH,22.972972972972983,215827200
2332,1435,WILLIAMSBURG-NORTH,1.4285714285714235,146534400
2332,1446,WILLIAMSBURG-NORTH,58.51071601357953,297043200
2332,1455,WILLIAMSBURG-NORTH,24.848985798141342,205977600
2332,1457,WILLIAMSBURG-NORTH,13.24626865671641,89078400
2332,1461,WILLIAMSBURG-NORTH,1.7857142857142794,205459200
2332,1517,WILLIAMSBURG-NORTH,8.695652173913038,69552000
2332,1518,WILLIAMSBURG-NORTH,55.62499999999999,42422400
2332,1561,WILLIAMSBURG-NORTH,10.000000000000009,95990400
2333,11,WILLIAMSBURG-NORTH,26.103404791929385,133574400
2334,1004,WILLIAMSBURG-NORTH,153.64705882352942,210384000
2334,1016,WILLIAMSBURG-NORTH,6.959706959706957,176256000
2334,1017,WILLIAMSBURG-NORTH,280,248400000
2334,1020,WILLIAMSBURG-NORTH,14.33962264150943,75686400
2334,1037,WILLIAMSBURG-NORTH,2.981029810298108,108432000
2334,1038,WILLIAMSBURG-NORTH,32.00000000000001,133660800
2334,1038,WILLIAMSBURG-NORTH,15.15151515151516,125971200
2334,1050,WILLIAMSBURG-NORTH,355,16848000
2334,1059,WILLIAMSBURG-NORTH,3942.553191489362,191203200
2335,3,WILLIAMSBURG-NORTH,73.29545454545455,188006400
2335,5,WILLIAMSBURG-NORTH,130.35714285714283,125366400
2335,25,WILLIAMSBURG-NORTH,77.63157894736842,65836800
2336,15,WILLIAMSBURG-NORTH,64.8,172368000
2337,19,WILLIAMSBURG-NORTH,19.565217391304344,16243200
2337,1001,WILLIAMSBURG-NORTH,9.523809523809534,123292800
2337,1203,WILLIAMSBURG-NORTH,12.404017857142847,45878400
2338,10,WILLIAMSBURG-NORTH,2025,191980800
2338,19,WILLIAMSBURG-NORTH,162.7906976744186,119750400
2338,23,WILLIAMSBURG-NORTH,91.64333333333335,84672000
2338,1001,WILLIAMSBURG-NORTH,11.45421903052064,169257600
2339,6,WILLIAMSBURG-NORTH,26.279069767441854,67910400
2339,6,WILLIAMSBURG-NORTH,115.4696132596685,111110400
2339,13,WILLIAMSBURG-NORTH,61.111111111111114,82684800
2339,1103,WILLIAMSBURG-NORTH,14.739486452648132,170121600
2339,1111,WILLIAMSBURG-NORTH,34.61538461538463,37065600
2340,1109,WILLIAMSBURG-NORTH,7.4964639321075,101520000
2340,1113,WILLIAMSBURG-NORTH,12.812500000000004,209865600
2340,1116,WILLIAMSBURG-NORTH,8.372093023255811,91411200
2340,1117,WILLIAMSBURG-NORTH,42.2340425531915,170640000
2340,1128,WILLIAMSBURG-NORTH,10.40000000000001,141177600
2340,1128,WILLIAMSBURG-NORTH,23.188405797101442,140313600
2340,1132,WILLIAMSBURG-NORTH,20.329670329670325,151804800
2340,1135,WILLIAMSBURG-NORTH,16.642335766423354,60566400
2340,1149,WILLIAMSBURG-NORTH,17.763157894736835,233798400
2340,1151,WILLIAMSBURG-NORTH,234.07407407407405,98582400
2340,1167,WILLIAMSBURG-NORTH,20.12012012012012,147744000
2340,1169,WILLIAMSBURG-NORTH,6.865671641791038,207705600
2340,1170,WILLIAMSBURG-NORTH,13.793103448275868,182390400
2340,1184,WILLIAMSBURG-NORTH,22.857142857142865,210556800
2340,1193,WILLIAMSBURG-NORTH,42.47787610619469,269913600
2340,1195,WILLIAMSBURG-NORTH,30.645161290322577,276739200
2340,1201,WILLIAMSBURG-NORTH,321.51162790697674,41990400
2340,1206,WILLIAMSBURG-NORTH,14.814814814814813,199670400
2340,1215,WILLIAMSBURG-NORTH,4.107142857142865,163382400
2340,1218,WILLIAMSBURG-NORTH,1.928783382789323,134352000
2340,1220,WILLIAMSBURG-NORTH,11.870503597122294,203731200
2340,1223,WILLIAMSBURG-NORTH,11.611611611611616,115862400
2340,1227,WILLIAMSBURG-NORTH,14.754098360655732,213494400
2340,1232,WILLIAMSBURG-NORTH,2.811466372657101,161654400
2340,1234,WILLIAMSBURG-NORTH,15.108695652173921,116640000
2340,1243,WILLIAMSBURG-NORTH,1.2903225806451646,182736000
2340,1257,WILLIAMSBURG-NORTH,8.842105263157896,190598400
2340,1259,WILLIAMSBURG-NORTH,126.5155807365439,120787200
2340,1313,WILLIAMSBURG-NORTH,20.75471698113207,154569600
2340,1314,WILLIAMSBURG-NORTH,19.047619047619047,48816000
2340,1314,WILLIAMSBURG-NORTH,7.333333333333325,170553600
2340,1344,WILLIAMSBURG-NORTH,14.28571428571428,212544000
2340,1366,WILLIAMSBURG-NORTH,38.79957127545553,325555200
2340,1372,WILLIAMSBURG-NORTH,9749900,82166400
2340,1376,WILLIAMSBURG-NORTH,368.1234143546935,7776000
2340,1382,WILLIAMSBURG-NORTH,15.115115115115119,105753600
2340,1390,WILLIAMSBURG-NORTH,13.33333333333333,215568000
2340,1391,WILLIAMSBURG-NORTH,51.72413793103448,80956800
2340,1393,WILLIAMSBURG-NORTH,20.12987012987013,294796800
2340,1417,WILLIAMSBURG-NORTH,8.196721311475418,167356800
2340,1439,WILLIAMSBURG-NORTH,33.61169102296451,274492800
2340,1447,WILLIAMSBURG-NORTH,7.26072607260726,120700800
2340,1452,WILLIAMSBURG-NORTH,5.581395348837215,82684800
2340,1464,WILLIAMSBURG-NORTH,17.751479289940832,269481600
2340,1472,WILLIAMSBURG-NORTH,17.021276595744684,62121600
2340,1495,WILLIAMSBURG-NORTH,11.842105263157897,265939200
2340,1507,WILLIAMSBURG-NORTH,0.8510638297872353,222652800
2340,1520,WILLIAMSBURG-NORTH,9.142857142857142,223257600
2340,1523,WILLIAMSBURG-NORTH,6.355140186915897,215049600
2340,1529,WILLIAMSBURG-NORTH,28.000000000000004,84672000
2340,1546,WILLIAMSBURG-NORTH,7.8947368421052655,168393600
2340,1547,WILLIAMSBURG-NORTH,7.14285714285714,123379200
2340,1561,WILLIAMSBURG-NORTH,176.20918242082,110592000
2340,1565,WILLIAMSBURG-NORTH,29.9448573483577,259027200
2340,1579,WILLIAMSBURG-NORTH,41.176470588235304,129427200
2340,1581,WILLIAMSBURG-NORTH,25,275875200
2342,23,WILLIAMSBURG-NORTH,56.49999999999999,41990400
2342,26,WILLIAMSBURG-NORTH,233.33333333333334,186710400
2342,1016,WILLIAMSBURG-NORTH,6.0975609756097615,148262400
2342,1017,WILLIAMSBURG-NORTH,10.152284263959398,66009600
2342,1021,WILLIAMSBURG-NORTH,237.5,105926400
2343,28,WILLIAMSBURG-NORTH,248.21428571428572,98409600
2344,1001,WILLIAMSBURG-NORTH,59.235668789808926,319507200
2344,1004,WILLIAMSBURG-NORTH,20.512820512820507,257558400
2344,1008,WILLIAMSBURG-NORTH,9.49720670391061,134265600
2344,1026,WILLIAMSBURG-NORTH,3.2608695652173836,230083200
2344,1031,WILLIAMSBURG-NORTH,58.27464788732395,151200000
2344,1037,WILLIAMSBURG-NORTH,27.43280815569973,214963200
2344,1057,WILLIAMSBURG-NORTH,2492.5,176256000
2344,1105,WILLIAMSBURG-NORTH,34.05797101449275,159148800
2344,1112,WILLIAMSBURG-NORTH,32.22222222222222,321753600
2344,1126,WILLIAMSBURG-NORTH,13.00011300011299,220233600
2346,16,WILLIAMSBURG-NORTH,100.99945833333335,55036800
2346,1001,WILLIAMSBURG-NORTH,29.150522851310257,219542400
2346,1004,WILLIAMSBURG-NORTH,11.805121798875696,251769600
2348,1059,WILLIAMSBURG-NORTH,1.631455668295323,158803200
2348,1062,WILLIAMSBURG-NORTH,10.866711604640432,151718400
2348,1069,WILLIAMSBURG-NORTH,14.243822569134522,57369600
2348,1072,WILLIAMSBURG-NORTH,5.521746412818929,61344000
2348,1083,WILLIAMSBURG-NORTH,4.283255765809613,128736000
2348,1085,WILLIAMSBURG-NORTH,9.432635882667316,104198400
2348,1110,WILLIAMSBURG-NORTH,4.516180727356489,91843200
2348,1113,WILLIAMSBURG-NORTH,1.7964071856287456,194140800
2348,1116,WILLIAMSBURG-NORTH,13.592233009708732,134956800
2348,1117,WILLIAMSBURG-NORTH,29.635741142518857,95558400
2348,1132,WILLIAMSBURG-NORTH,12.244897959183664,76118400
2348,1134,WILLIAMSBURG-NORTH,11.988353211266034,64108800
2348,1138,WILLIAMSBURG-NORTH,1.7789896024726914,104544000
2348,1139,WILLIAMSBURG-NORTH,14.28571428571428,151027200
2348,1145,WILLIAMSBURG-NORTH,8.333333333333325,158025600
2348,1156,WILLIAMSBURG-NORTH,4.504127913052569,91065600
2348,1156,WILLIAMSBURG-NORTH,24.875000000000004,60998400
2348,1160,WILLIAMSBURG-NORTH,32.00000000000001,124070400
2348,1163,WILLIAMSBURG-NORTH,18.076978093009565,127785600
2348,1197,WILLIAMSBURG-NORTH,66.32124147959726,106531200
2348,1208,WILLIAMSBURG-NORTH,16.564417177914102,160617600
2348,1211,WILLIAMSBURG-NORTH,5.763177618364779,152409600
2348,1213,WILLIAMSBURG-NORTH,1.0390087035548223,60134400
2348,1214,WILLIAMSBURG-NORTH,6.63233105606662,118195200
2348,1215,WILLIAMSBURG-NORTH,45.58241199763775,59875200
2348,1225,WILLIAMSBURG-NORTH,26.107345862555054,144720000
2348,1241,WILLIAMSBURG-NORTH,1.1111111111111072,107308800
2348,1253,WILLIAMSBURG-NORTH,7.727844390886718,120096000
2348,1258,WILLIAMSBURG-NORTH,3.5102040816326507,141091200
2348,1296,WILLIAMSBURG-NORTH,9.629629629629633,163296000
2348,1300,WILLIAMSBURG-NORTH,9599900,15465600
2348,1314,WILLIAMSBURG-NORTH,8.077741361735647,174096000
2348,1332,WILLIAMSBURG-NORTH,8.309417122447616,109814400
2348,1342,WILLIAMSBURG-NORTH,49.014084507042256,72489600
2348,1347,WILLIAMSBURG-NORTH,17.370189169605908,158544000
2348,1363,WILLIAMSBURG-NORTH,1.1769019877888587,82684800
2348,1381,WILLIAMSBURG-NORTH,1.3171408112690575,94521600
2350,1002,WILLIAMSBURG-NORTH,194.01408450704224,81648000
2350,1006,WILLIAMSBURG-NORTH,30.841121495327094,94953600
2350,1011,WILLIAMSBURG-NORTH,18.201754385964918,261446400
2350,1013,WILLIAMSBURG-NORTH,13.33333333333333,225504000
2350,1018,WILLIAMSBURG-NORTH,51.61290322580645,181612800
2350,1022,WILLIAMSBURG-NORTH,19.999999999999996,258163200
2350,1026,WILLIAMSBURG-NORTH,26.190476190476186,159753600
2350,1042,WILLIAMSBURG-NORTH,51.913192461450606,263606400
2350,1046,WILLIAMSBURG-NORTH,6.181818181818177,129340800
2350,1049,WILLIAMSBURG-NORTH,12.244897959183664,91065600
2350,1050,WILLIAMSBURG-NORTH,32.35294117647059,219110400
2350,1055,WILLIAMSBURG-NORTH,14.999999999999991,127526400
2350,1064,WILLIAMSBURG-NORTH,213.52941176470588,296265600
2350,1071,WILLIAMSBURG-NORTH,11.79775280898876,80784000
2351,1001,WILLIAMSBURG-NORTH,62.942261179895056,90633600
2351,1045,WILLIAMSBURG-NORTH,63.83910630945107,90633600
2351,1073,WILLIAMSBURG-NORTH,7.788975056193981,217382400
2351,1074,WILLIAMSBURG-NORTH,12.715666361627576,102729600
2351,1075,WILLIAMSBURG-NORTH,20.152221949423033,80870400
2351,1075,WILLIAMSBURG-NORTH,0.12669091503534347,136684800
2351,1078,WILLIAMSBURG-NORTH,2.386782158956935,117936000
2351,1079,WILLIAMSBURG-NORTH,35.897435897435905,235872000
2351,1081,WILLIAMSBURG-NORTH,9.627235424944857,167702400
2351,1082,WILLIAMSBURG-NORTH,55.03685503685502,264988800
2351,1084,WILLIAMSBURG-NORTH,46.019357256386726,264384000
2352,6,WILLIAMSBURG-NORTH,252.5,78710400
2356,1,WILLIAMSBURG-NORTH,485.3658536585366,27129600
2356,1,WILLIAMSBURG-NORTH,83.88888888888889,78105600
2357,1,WILLIAMSBURG-NORTH,490.27777777777777,24278400
2357,13,WILLIAMSBURG-NORTH,128.57142857142856,28684800
2357,1001,WILLIAMSBURG-NORTH,23.188405797101442,265507200
2357,1003,WILLIAMSBURG-NORTH,25.2,160012800
2357,1004,WILLIAMSBURG-NORTH,34.33962264150943,240624000
2357,1009,WILLIAMSBURG-NORTH,9.80392156862746,175046400
2357,1011,WILLIAMSBURG-NORTH,18.040322580645164,79315200
2357,1302,WILLIAMSBURG-NORTH,12.200998107038385,138240000
2358,1001,WILLIAMSBURG-NORTH,17.500117500117508,226108800
2358,1035,WILLIAMSBURG-NORTH,25,305596800
2359,1004,WILLIAMSBURG-NORTH,27.911857292759713,166838400
2359,1016,WILLIAMSBURG-NORTH,223.0769230769231,24537600
2359,1034,WILLIAMSBURG-NORTH,35.29411764705883,72489600
2359,1056,WILLIAMSBURG-NORTH,66.01307189542484,294451200
2363,1033,WILLIAMSBURG-NORTH,30.76923076923077,140227200
2363,1039,WILLIAMSBURG-NORTH,23.076923076923084,84499200
2363,1072,WILLIAMSBURG-NORTH,10.98039215686275,40089600
2363,1078,WILLIAMSBURG-NORTH,6.38977635782747,162518400
2363,1097,WILLIAMSBURG-NORTH,6.785317018909898,216950400
2363,1126,WILLIAMSBURG-NORTH,128.13923527637684,102384000
2363,1131,WILLIAMSBURG-NORTH,11.254752851711025,116985600
2363,1139,WILLIAMSBURG-NORTH,6.675567423230966,182476800
2363,1149,WILLIAMSBURG-NORTH,13.888888888888884,258076800
2363,1159,WILLIAMSBURG-NORTH,13.846153846153841,85449600
2363,1174,WILLIAMSBURG-NORTH,2017.6470588235293,140832000
2363,1190,WILLIAMSBURG-NORTH,1025.3846153846155,89769600
2363,1322,WILLIAMSBURG-NORTH,8389.891518737673,296092800
2363,1324,WILLIAMSBURG-NORTH,2350,212889600
2363,1337,WILLIAMSBURG-NORTH,8.207004704652388,52272000
2363,1338,WILLIAMSBURG-NORTH,109.33130699088144,252288000
2363,1356,WILLIAMSBURG-NORTH,14.50381679389312,203904000
2363,1358,WILLIAMSBURG-NORTH,13.783783783783775,220060800
2363,1375,WILLIAMSBURG-NORTH,25.897556224990794,63417600
2363,1375,WILLIAMSBURG-NORTH,4.208416833667328,206841600
